0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,classes
0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.75,1.0986020294248229,0.4690321613749317,0.6263062799134969,88.25263689413806,131.95978551759177,355.2585229884827,0.375,1.125,1.75,2.125,2.5,0.375,1.0,1.75,2.125,2.625,0.375,0.875,1.5,2.0,2.5,0.375,1.125,1.75,2.125,2.625,0.375,1.125,1.625,2.125,2.5,0.375,1.375,2.125,2.75,3.125,distracted
0.625,0.5,0.375,0.625,0.5,0.375,0.625,0.5,0.375,0.625,0.5,0.375,0.5716744306419538,0.603093355380476,0.47081510533472437,53.25021801086066,84.58213082667235,81.57800199686264,0.25,0.875,1.125,1.75,2.25,0.5,1.0,1.5,2.0,2.5,0.25,0.75,1.875,2.875,3.625,0.375,1.0,1.625,2.5,3.375,0.75,1.625,2.375,3.125,3.75,0.375,1.0,1.625,2.75,3.25,distracted
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.5600519454702078,0.25057161517887444,0.07389553594651606,40.4516709909083,57.13991896590179,39.9369079756308,0.375,2.375,3.25,4.125,5.5,0.125,1.375,2.125,3.0,3.625,0.75,1.875,2.625,3.25,4.125,0.625,1.25,2.0,3.25,4.25,0.625,2.125,3.25,3.875,4.5,0.5,1.375,2.0,2.625,3.25,attentive
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.6506433021056892,0.24087855716064296,0.3971505948931281,37.99770728387628,38.71618902904716,86.3753242355279,0.5,1.25,2.0,2.5,3.25,0.375,1.375,2.0,3.125,3.625,0.5,1.375,2.25,2.75,3.75,0.375,1.25,2.0,3.0,4.125,1.25,2.0,2.625,3.125,3.75,0.375,1.5,2.0,2.875,3.625,distracted
0.5,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875,0.3662162234330843,0.33248172683046623,0.6343938605082133,52.844739509418545,56.33993178961349,51.48859127002902,0.5,1.125,1.875,2.375,3.125,0.25,0.75,1.125,2.0,2.5,0.25,1.375,2.125,2.875,3.375,0.25,1.0,1.5,2.0,2.5,0.625,1.25,1.75,2.375,3.0,0.25,0.75,1.5,2.0,2.5,distracted
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.42823444018344575,0.4821061890439725,0.1822825241573478,50.52699449083341,51.20511677064774,41.686839802291374,0.375,1.625,2.375,3.25,4.5,0.625,1.375,2.0,2.5,3.125,0.625,1.375,3.125,3.875,4.5,0.75,1.375,1.875,2.5,3.125,0.375,1.0,2.375,3.625,4.5,0.625,1.375,1.875,2.5,3.125,attentive
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.7321501279308518,0.2588314598423917,0.1824784071773586,40.06488421498926,73.53746239298316,131.75379227271986,0.25,0.75,1.75,2.625,3.625,0.75,1.875,3.25,4.25,5.0,0.25,1.0,1.5,2.0,2.625,0.75,2.0,2.625,3.25,3.75,0.5,1.375,2.0,2.625,3.375,0.625,1.125,2.0,2.5,3.25,distracted
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.37000148388519366,0.1810851087781224,0.2545366190042424,31.99042735071427,51.27680616321555,42.4769564206125,0.625,1.5,2.625,3.5,4.75,1.25,2.125,3.25,4.0,4.625,0.625,1.375,2.625,3.25,4.0,0.375,1.25,2.25,3.125,3.75,0.5,1.375,2.25,3.125,4.375,0.375,1.25,2.25,3.25,4.625,attentive
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.3937098922351492,0.31150683717728067,0.33085255392930013,21.54939988093279,80.20583794161647,150.7358359772739,0.375,1.375,2.25,3.75,4.75,0.375,1.375,2.875,3.5,4.875,0.75,1.625,2.25,2.75,3.375,0.5,1.375,2.0,3.25,4.5,0.625,1.5,2.25,2.875,3.375,0.75,1.5,2.125,2.75,3.375,distracted
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.5450420588649161,0.3930776961075404,0.20418097935473123,34.883778705689956,38.42571822583875,61.18408211828677,0.375,1.125,2.125,2.75,3.25,0.5,1.5,2.125,2.75,3.375,0.375,1.0,1.625,2.375,3.0,0.75,1.5,2.375,3.0,4.5,0.5,1.25,2.25,3.625,4.625,1.5,2.375,3.125,3.875,4.625,attentive
0.625,0.5,1.0,0.625,0.375,0.5,0.625,0.5,1.0,0.625,0.5,1.0,0.8909508970022171,0.5148556596441498,0.14201899506776994,41.02831739152064,55.41823028844543,72.90536456228416,0.5,1.375,2.0,3.0,3.75,0.25,1.0,2.125,3.125,4.0,0.375,0.75,1.375,2.0,2.75,0.375,1.25,2.125,3.375,4.5,0.375,1.375,2.125,3.25,4.375,0.375,1.25,2.25,3.5,4.375,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.5460861501420268,0.3543616370054152,0.24976879625661713,38.84081167428524,23.101555813870526,92.37935311681284,0.75,2.125,3.125,3.875,5.375,1.125,2.125,3.0,3.875,5.125,1.0,2.125,3.75,5.125,6.125,0.625,1.25,2.375,3.25,5.25,0.75,2.375,4.125,6.5,7.25,0.5,1.5,2.5,3.125,4.0,attentive
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,1.4742966710456638,1.0353101270340757,0.44089817098425377,89.33002770220406,136.78390522316744,152.05957253103566,0.125,0.5,0.875,1.125,1.5,0.25,0.5,1.0,1.375,1.875,0.125,0.375,0.875,1.125,1.75,0.25,0.75,1.125,1.375,1.875,0.25,0.5,1.125,1.5,2.125,0.25,0.5,0.875,1.125,1.5,distracted
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.5953180812275842,0.19124880066774497,0.32735724866237853,25.96992601718137,104.63248391592631,55.46849391845157,0.375,0.875,1.75,2.25,2.75,0.25,1.0,1.625,2.25,2.75,0.375,0.875,1.375,1.875,2.375,0.25,0.875,1.75,2.25,2.75,0.25,0.875,1.75,2.375,3.125,0.375,0.875,1.625,2.25,2.75,distracted
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.7907742796454769,0.5957248627900174,0.45440302087531614,80.50893528989955,64.70987161610336,129.4074348207163,0.25,0.875,1.375,2.0,2.5,0.25,1.375,2.0,3.125,3.75,0.375,1.375,2.0,2.75,3.25,0.5,1.25,1.875,3.0,3.75,0.25,0.875,1.375,2.0,2.5,0.625,1.375,1.875,2.375,3.125,attentive
0.375,0.75,0.875,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.875,0.5353807135457328,0.4331117926142822,0.11789282120549459,23.087178395250934,48.70380581271321,43.73840850208224,0.375,1.125,1.875,3.0,3.625,0.375,1.125,1.875,3.5,4.75,0.375,1.75,3.625,4.5,5.625,0.5,1.375,2.375,3.75,4.75,0.625,1.5,2.875,3.75,4.625,0.5,1.5,2.25,3.625,4.75,attentive
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.5014725204561518,0.36459878639077065,0.37801233419041985,44.03374421220824,114.90135984669243,70.01480083476315,0.375,0.875,2.0,2.625,3.375,1.125,1.75,2.5,3.5,4.0,0.375,1.25,2.0,2.875,3.5,0.5,1.625,2.375,3.25,4.125,0.5,1.0,2.125,2.625,3.25,0.625,1.75,2.25,3.25,3.875,distracted
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.4256795947817082,0.20059840360661524,0.17831342340279918,22.920496401043685,16.321914567212147,10.363661126026404,0.375,1.0,2.125,2.875,4.375,0.625,1.5,2.625,3.875,4.625,0.625,1.375,2.0,2.625,3.5,0.625,2.625,3.5,4.5,5.375,0.625,2.25,3.5,4.375,5.5,0.625,2.875,3.625,4.5,5.25,attentive
0.375,0.875,0.75,0.375,0.875,0.5,0.375,0.875,0.75,0.375,0.875,0.75,0.7770165164071345,0.415629362166868,0.28126953245444636,46.30036982833192,55.26427496231114,33.71074061836123,0.375,1.125,2.5,3.625,4.625,0.375,1.125,1.75,2.375,3.0,0.875,2.0,2.625,3.375,4.25,0.5,1.625,2.75,3.5,4.25,0.625,1.25,2.5,3.5,4.375,0.375,1.625,2.25,2.875,3.375,attentive
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.320765287518245,0.7095520534974784,0.37619598486270656,32.589605274969635,16.74077756055562,152.60701017734547,0.25,0.875,1.375,2.125,3.0,0.75,1.75,2.625,3.125,4.0,0.375,1.25,2.125,2.75,3.375,0.625,1.875,3.875,4.625,5.25,1.25,2.125,3.0,3.5,4.0,0.5,1.125,1.625,2.5,3.875,distracted
0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,1.2422494279221419,0.7199206253850705,0.2773247961239702,62.95531924008059,36.05525690054619,21.201306984120528,0.625,2.375,3.125,4.5,5.375,0.625,2.0,2.625,3.5,4.125,0.75,1.625,2.75,4.0,4.5,0.5,1.75,2.5,3.5,4.25,0.625,1.75,2.75,4.25,5.625,1.5,3.375,5.75,6.625,7.5,attentive
0.5,0.625,1.0,0.5,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875,1.1952135717477812,0.6085178097150583,0.4724055604019888,132.50301235945113,67.53359887147275,102.59083466852921,0.25,1.375,2.375,3.0,3.375,0.25,0.625,1.125,2.625,3.0,0.25,0.75,1.375,1.875,2.375,0.25,0.625,1.375,2.125,2.625,0.5,1.375,1.875,2.25,2.875,0.25,0.75,1.375,2.25,2.625,distracted
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.29624734937930797,0.405366095190205,0.22711268785204572,26.993026582509337,114.64161685080154,100.69465911924011,0.625,2.125,3.0,3.75,4.75,0.375,0.875,1.625,2.0,2.5,0.5,1.625,3.5,4.375,5.0,0.375,1.125,2.125,2.625,3.125,0.625,1.625,2.25,2.875,3.5,0.375,1.0,2.125,3.25,3.75,attentive
0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.75,2.198984705171141,1.852186259403798,1.1236011206120642,207.85880769761013,148.45130707054756,317.2044749717652,0.25,0.875,1.25,1.625,2.0,0.25,1.125,1.5,2.0,2.5,0.25,1.125,1.625,2.0,2.5,0.375,1.125,1.625,2.0,2.5,0.375,1.25,1.625,2.125,3.0,0.375,1.25,1.625,2.0,2.5,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.25695348565008513,0.213843664111048,0.11887811540270836,15.966297328684101,35.725080554719334,12.557472041942354,0.875,2.5,5.375,7.375,9.25,0.5,1.625,2.625,4.0,5.125,0.625,2.25,4.5,5.625,6.875,0.875,1.875,4.0,5.25,6.5,0.375,1.375,2.625,3.75,5.0,0.875,2.125,3.875,5.125,6.25,attentive
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.6788793416357721,0.6478410471783722,0.4418461094889336,28.674208788537346,115.03607681342153,126.42195098373828,0.375,1.125,1.75,2.375,2.875,0.5,1.25,1.875,2.875,3.625,0.375,1.0,1.625,2.125,2.5,1.375,2.0,3.5,4.25,5.25,0.25,0.625,1.25,1.75,2.25,0.5,1.375,2.0,2.875,3.375,distracted
0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.6707708698858762,0.4789368807526903,0.20456907724002235,16.900643885357983,104.02061933771303,49.67535854880895,0.875,1.625,2.5,3.375,4.875,0.375,1.25,2.125,3.375,4.75,0.375,1.125,1.75,2.625,3.25,0.375,1.5,3.75,4.75,6.125,0.5,1.125,1.875,2.5,3.5,0.5,1.5,2.375,3.625,4.625,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.4086070942213416,0.29859355506893004,0.2576442320848628,44.9530042058103,32.88413569197392,16.93214080478262,0.625,1.5,2.5,3.25,3.875,1.25,2.125,3.625,4.5,5.875,0.5,1.5,2.375,3.625,4.875,0.375,1.25,2.0,3.25,4.5,0.75,1.625,2.5,3.5,4.375,1.0,1.875,3.625,4.625,5.625,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.6993264452014804,0.3981193410201486,0.3803545951741641,48.596501202746694,61.973811844778645,98.92248588759193,0.375,1.125,2.5,3.25,4.375,0.5,1.25,1.875,3.125,4.75,0.625,1.5,3.25,4.625,6.125,0.375,1.0,1.75,3.625,4.625,1.125,1.875,2.375,3.5,4.75,0.375,1.125,1.75,3.5,4.5,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.3366271370369018,0.6185612445921035,0.44427407629553084,23.02383447984367,54.377570319590596,88.40962447500954,0.375,1.5,2.375,3.25,3.875,0.5,1.375,2.5,3.25,4.5,0.375,1.25,2.25,3.125,4.5,0.25,1.125,2.5,3.375,5.875,0.375,1.375,2.5,3.25,4.5,0.375,1.25,2.5,3.625,4.25,attentive
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.5394736422634191,0.6072456933703668,0.3558438185231582,52.73366997730708,121.2715618934245,89.96731510498181,0.75,1.375,2.375,3.25,3.875,0.375,1.375,2.25,2.875,3.625,0.25,1.0,1.875,2.625,3.25,0.5,1.375,2.375,2.875,3.625,0.625,1.5,2.375,3.0,3.625,1.0,1.75,2.125,2.875,3.75,distracted
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.8938442670280294,0.6830144486572539,0.6103999597953967,72.09411252243784,51.819556364796576,55.09281242045312,0.25,0.625,1.125,1.5,2.25,0.375,0.875,1.625,2.25,2.875,0.25,0.75,1.5,2.5,3.0,0.25,0.625,1.25,2.25,3.0,0.5,1.0,1.5,2.25,3.0,0.375,1.0,1.5,2.0,2.5,distracted
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.43335805148207085,0.47571799055126807,0.47739553963398285,37.86340712718312,51.05107400531566,62.90658848589772,0.5,1.25,2.5,3.25,4.375,0.625,1.5,2.125,2.875,3.625,0.875,2.125,2.875,4.0,4.625,0.75,1.5,2.25,2.875,4.0,0.5,1.25,2.5,4.0,4.875,0.375,1.5,2.25,4.0,4.875,attentive
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,0.75,0.625,0.5,1.0,0.8831715384848438,0.2136566713211834,0.4593247967983089,32.494093648297394,176.71707082829275,113.53114316815822,0.375,1.0,1.625,2.375,3.0,0.25,0.75,1.5,2.875,3.5,0.25,0.75,1.375,2.0,2.5,0.5,1.75,2.625,3.375,3.875,0.5,1.125,1.5,2.125,2.875,0.375,1.125,2.25,3.0,3.625,distracted
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.8922498306161243,0.46418111098105674,0.3840878211714897,80.49959644315628,116.61271321217806,118.64304570464135,0.25,0.875,1.375,2.375,3.5,0.25,0.875,1.5,2.5,3.0,0.375,1.0,2.0,2.75,3.375,0.5,1.5,2.125,2.5,3.25,0.25,0.75,1.375,2.25,3.5,0.5,1.5,2.625,3.375,4.5,distracted
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.45232171943126653,0.5747594944714439,0.11726846289830385,73.78084831727159,53.994817019439616,135.90409912359965,0.625,1.25,1.75,2.25,3.125,0.375,0.875,1.5,2.125,2.75,0.375,1.375,2.125,3.375,4.25,0.5,1.5,2.125,2.875,3.5,0.625,1.25,1.75,2.25,3.125,0.5,1.375,2.25,2.875,3.5,distracted
0.5,0.875,0.625,0.5,0.875,0.625,0.5,0.875,0.625,0.5,0.875,0.625,1.0736933142961826,1.2923967683890611,1.3955488184505829,119.96372889740786,172.8835292688399,109.6008022841576,0.25,0.625,1.0,1.5,2.0,0.125,0.5,0.875,1.375,1.75,0.625,1.125,1.75,2.125,2.625,0.375,0.75,1.25,1.75,2.125,0.5,1.125,1.625,2.0,2.5,0.375,0.75,1.25,1.75,2.125,distracted
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.5286471951215224,0.4877768911869723,0.543430022151689,47.69435859524125,90.75307380662373,75.31763746546764,0.625,1.375,2.0,2.625,3.375,0.5,1.25,1.875,2.5,3.125,0.5,1.25,1.875,2.375,3.375,0.375,1.125,2.0,2.625,3.5,0.25,0.75,1.375,1.875,2.5,0.375,1.0,1.625,2.625,3.375,distracted
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.654220133063666,0.5690817277600185,0.4988132585224863,69.58372691776628,51.702761835456236,62.877320959618764,0.5,1.25,2.0,2.5,3.25,0.375,1.0,2.0,2.75,3.75,0.375,1.625,2.25,3.0,3.75,0.375,1.125,2.0,3.125,3.75,0.375,1.125,2.0,2.5,3.0,0.375,1.25,2.125,3.75,4.875,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.30309468392554956,0.6872224768470846,0.7551159414915626,50.46315973884658,173.75298266491671,128.13888944444517,0.625,1.5,2.375,3.625,4.5,0.5,1.5,2.0,2.625,3.375,0.625,2.125,3.125,4.125,5.625,0.75,1.75,2.5,3.25,4.25,0.625,2.125,3.375,4.25,5.0,0.625,2.5,3.5,4.5,5.75,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,1.6356117264766392,1.38320510629443,0.9700338841088568,149.2241814588365,234.92462083825424,105.10362049542842,0.5,1.375,2.125,3.5,4.0,0.5,1.75,2.75,3.75,4.375,0.625,1.5,2.375,3.375,4.125,0.5,1.75,2.625,3.75,4.25,1.0,1.875,2.5,3.25,4.0,0.5,1.375,2.5,4.0,5.0,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.5480526378034261,0.8133273550555673,0.5098082298982096,85.72505286949827,71.22091775118068,203.48013709150817,0.625,1.375,1.875,2.875,3.625,0.375,1.75,2.125,2.75,3.5,0.375,1.0,1.5,2.125,2.875,0.125,0.875,1.5,2.125,2.625,0.5,1.5,2.125,3.0,4.125,0.25,1.0,1.625,2.125,3.125,attentive
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.5222369837718586,0.485306921495511,0.2789873268812707,41.72883062492462,123.86111542984614,31.672376605254172,0.375,1.0,1.375,1.875,2.5,0.75,1.5,2.125,3.375,4.5,0.5,1.125,1.375,2.0,3.25,0.625,1.5,2.25,3.0,3.375,0.375,1.0,1.5,1.875,2.5,0.75,1.5,2.25,2.875,3.375,distracted
0.375,0.5,0.625,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,0.625,0.20279616200006262,0.1959100744015469,0.16457821533489533,15.481231403883173,14.126809502753298,23.13507585273501,1.125,2.5,3.75,5.25,7.0,0.25,1.375,3.125,4.625,6.0,0.5,1.375,2.625,4.125,5.375,1.5,2.625,4.75,5.75,6.75,0.625,2.625,3.75,4.5,5.375,0.625,1.625,2.625,4.125,5.875,attentive
0.375,0.875,0.75,0.375,0.875,0.5,0.375,0.875,0.75,0.375,0.875,0.75,0.5784403432460995,0.2833422812155702,0.1131790679891242,27.246454973068918,6.861763345707796,18.43134903461284,0.375,1.5,2.375,3.75,5.0,0.5,1.25,2.0,2.875,4.125,0.375,1.125,2.25,3.0,4.125,0.5,1.25,2.125,3.125,4.625,0.625,2.5,3.75,4.5,5.25,0.875,2.25,3.625,4.75,5.5,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.3845934675629484,0.09357027753227538,0.16849136539730794,20.753031478132684,39.528913262090455,49.21420948332082,0.375,1.0,2.5,3.5,4.625,0.75,1.625,3.0,5.0,6.0,0.5,1.125,2.0,2.75,3.375,0.625,1.625,2.5,3.875,4.75,0.75,1.75,2.625,3.5,4.75,0.75,1.75,2.625,3.875,4.875,attentive
0.375,0.875,0.5,0.375,0.5,0.875,0.375,0.875,0.5,0.375,0.875,0.5,0.39183858995726584,0.29912904846148725,0.2816559885421572,43.10601167457837,65.59017177061699,75.10122657283004,0.375,1.0,1.75,2.625,3.875,0.75,1.875,2.75,3.375,4.375,0.75,1.875,2.875,4.0,4.75,0.75,2.0,3.625,4.5,5.5,0.5,1.25,1.875,2.625,3.75,1.125,1.875,2.625,3.75,4.5,attentive
