0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,classes
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.5805271069688939,0.2726072682481079,0.13308428990619225,68.32289529161021,35.085033833448016,57.120127604140464,0.625,1.625,3.0,4.125,4.875,0.875,2.0,3.0,3.75,4.5,0.75,1.875,3.0,4.75,6.375,1.0,2.125,2.875,3.875,5.5,0.75,1.75,2.625,3.375,4.375,0.875,2.0,3.0,4.0,5.125,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.6429198007807292,0.49544132633005133,0.17805016456707257,25.309883106488964,21.05818951794967,17.009706581860964,0.875,1.875,2.875,3.875,5.0,0.375,1.25,2.0,2.75,3.5,0.875,2.25,3.0,3.875,5.25,0.375,1.25,2.125,3.125,4.0,0.625,1.625,3.0,3.5,4.375,0.625,1.75,3.375,5.25,6.75,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.15419088740080905,0.20843226585853597,0.30982273101744984,27.606816576786585,17.736306764005047,23.267968465087552,0.625,1.375,3.125,4.0,4.875,0.375,1.375,2.25,3.25,4.75,0.75,1.75,3.0,4.0,5.0,0.5,1.5,2.5,3.5,4.75,0.625,1.75,3.25,4.375,6.5,0.5,2.0,3.125,4.75,6.375,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.2981226954780802,0.18883858292463768,0.06800330538641872,11.28458773733407,6.516169708353885,13.149409766295394,0.5,1.625,4.0,5.0,6.375,0.375,1.5,3.125,4.5,7.75,1.125,2.5,3.625,5.125,7.625,0.5,2.125,4.625,6.375,7.5,1.25,4.125,4.75,6.25,7.375,0.5,1.75,3.5,5.125,6.125,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.14824690410089103,0.1401851895363195,0.038360303806267114,35.182643610146805,10.996861131141907,17.237004386919857,0.75,1.625,2.875,3.625,5.5,0.5,1.75,3.125,4.0,4.75,0.625,1.5,2.0,3.0,4.75,0.25,1.5,2.375,3.375,4.75,0.5,1.5,2.875,4.625,5.875,0.625,1.5,2.5,3.25,4.0,distracted
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.22672464894991562,0.23311299268501223,0.24868124384518192,53.26505760822936,47.502141829638425,16.697738899377132,0.625,1.375,2.5,3.0,3.625,0.375,1.125,1.625,2.375,2.875,0.625,1.375,2.125,2.75,3.375,0.375,1.5,2.875,4.125,5.5,0.375,1.625,2.5,3.625,4.25,0.375,1.125,1.875,2.875,3.75,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.24582671540777556,0.20986047070643118,0.27089608640452,21.447971668720808,24.723167968531477,30.451584156569268,0.625,1.5,2.25,3.0,4.375,0.375,1.25,2.125,2.75,3.625,0.25,1.25,3.0,4.75,5.5,0.625,1.375,2.125,3.0,3.75,0.5,1.5,3.0,4.25,5.25,0.375,1.125,2.0,2.875,3.75,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.16959987285447878,0.2167481779696745,0.16334589704521238,60.016289346821765,15.196277201186966,43.28162494330307,0.375,1.5,2.625,4.25,5.5,0.5,1.5,2.25,3.125,4.0,0.75,1.75,2.875,4.0,5.625,0.625,1.375,2.25,3.125,4.0,0.375,1.5,2.5,4.0,5.5,1.25,2.25,3.125,4.0,5.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.21999677245080831,0.16896667246261127,0.15159365038111172,16.138827988871956,21.349417766351973,14.985223865896742,0.75,2.25,3.375,4.625,5.5,0.875,2.125,3.125,4.125,5.125,1.125,2.25,3.875,5.625,7.5,0.625,1.75,3.0,4.0,5.0,0.875,1.75,3.125,4.625,5.75,0.625,2.25,3.375,4.5,5.875,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.28039520590296413,0.3431923378502061,0.13540622926682327,10.952956158279198,26.895585056973957,50.64212890503539,1.25,3.25,5.125,7.5,8.5,0.625,1.5,2.25,3.0,3.875,0.875,1.875,2.875,4.0,5.5,0.5,1.25,2.0,2.75,3.625,0.625,1.625,2.375,3.5,4.375,0.5,1.625,2.5,3.875,5.0,attentive
0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.563821709101684,0.2032217344578926,0.2083698176911108,37.249591347198255,64.8148854944488,11.548615125476832,0.375,1.375,2.625,3.5,4.625,0.5,1.625,3.0,4.0,4.375,0.625,1.5,2.25,3.5,4.375,0.75,1.875,2.75,4.0,4.625,0.625,1.625,2.5,3.625,4.5,0.5,1.875,2.75,3.75,4.625,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.20618276834877947,0.4115378958922572,0.2564593962315818,22.7143856547122,32.54192322405469,48.85968166495819,1.375,2.25,3.125,3.75,4.625,0.75,1.625,2.375,3.125,4.0,0.625,1.625,3.125,4.375,5.625,0.5,1.375,2.125,2.875,4.125,1.375,3.125,4.0,4.875,5.875,0.5,1.5,2.5,3.75,5.0,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.18696516979892147,0.2607378129430502,0.03216325612953553,45.07097285151562,31.374121880602914,28.495633463752913,0.625,1.75,3.0,4.125,6.625,0.5,1.625,2.625,3.375,4.125,0.75,2.0,3.0,4.625,5.625,1.125,2.25,3.25,4.125,4.875,0.75,1.625,2.25,3.0,3.875,0.875,2.25,3.25,4.125,5.125,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.17310589751889996,0.3336118129086354,0.17709987316859943,33.92022704609454,14.690206709582105,13.946125212817625,0.5,1.625,2.75,3.625,6.125,0.75,1.75,2.5,4.75,5.875,1.125,2.125,3.0,3.875,5.375,0.625,1.5,2.25,3.125,3.75,0.875,2.25,3.375,4.875,6.5,0.625,1.625,2.25,3.25,4.25,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.07689382866892203,0.16535826679136512,0.03506881529852043,12.719869915597558,8.912780052142288,9.24875942114218,0.375,1.875,5.375,10.25,13.75,1.375,2.5,4.375,6.25,7.75,1.125,3.375,6.375,7.875,10.625,0.75,2.125,3.75,6.25,7.875,1.25,3.125,5.125,6.625,9.0,1.0,2.0,3.75,5.625,7.25,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.3587474424268924,0.22946586888026957,0.26041921529991247,26.55422537830941,14.270154510773223,38.94955095989063,1.375,3.0,4.25,5.0,6.25,0.75,1.625,2.25,3.0,3.75,1.0,2.0,2.625,3.5,4.25,0.5,1.375,2.25,3.125,3.875,1.0,3.25,4.75,5.5,6.375,0.5,1.625,3.0,4.125,5.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.24072968201603248,0.07454602171582406,0.09760719728540075,12.318908365325111,46.601852092929185,24.70326436834163,0.5,1.625,3.0,4.125,4.75,1.25,2.375,4.125,5.875,6.875,0.875,3.125,4.25,5.25,6.625,1.5,2.875,4.75,5.625,6.5,0.5,1.5,2.75,3.25,4.375,1.0,2.25,3.375,4.25,5.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.30959204560596326,0.13637438564553897,0.12929014741173844,12.899683030671248,38.426172945778866,55.44344663462394,0.5,1.5,2.625,3.5,4.375,0.625,2.375,3.125,4.25,5.125,0.5,1.5,2.5,3.625,4.375,1.0,2.0,3.125,4.625,5.625,0.5,1.625,2.75,3.625,4.75,0.75,1.875,3.125,4.125,5.125,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.1494319239232066,0.4034740104195898,0.2544070482493255,21.20433606942958,27.591655259984936,49.02868801632333,0.5,1.75,2.875,3.875,5.125,0.625,1.875,2.75,3.625,4.75,0.625,1.875,3.0,4.0,5.125,0.75,1.75,2.5,3.625,4.875,0.625,1.75,2.875,3.75,5.0,0.875,1.875,2.625,3.625,4.875,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.06457882289258508,0.1569229383834202,0.2572467242871526,52.47019611777828,6.201286798598504,26.781321896965057,0.625,1.75,2.75,4.5,5.75,0.5,1.375,2.125,3.0,3.875,0.375,1.625,3.5,4.375,5.375,0.5,1.125,2.0,2.875,3.75,0.5,1.5,2.75,4.625,5.625,0.625,1.5,2.25,3.375,4.125,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.22345440309041975,0.17376279316880977,0.3314204035016253,16.038155236091782,44.585471317281055,21.736822420101642,0.625,1.5,2.25,2.875,4.625,0.75,2.375,3.125,4.75,5.875,1.0,1.75,2.5,3.125,4.375,0.875,2.125,3.25,4.5,5.625,0.625,1.625,2.375,3.25,4.75,0.5,1.125,2.0,3.125,4.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.11496966570287376,0.1900845810126352,0.14885851744018297,15.082514570816418,16.862035450095487,24.720167866925078,0.75,2.5,4.0,5.25,6.375,1.125,2.75,4.375,5.625,7.625,0.875,2.25,3.25,4.625,7.5,1.125,2.875,4.875,7.625,9.125,0.625,2.5,4.375,5.75,7.25,0.75,2.875,4.5,5.625,6.75,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.11481739117310043,0.2278459800340211,0.06285424796583887,21.52215008416651,7.860058567605201,15.756640475730826,1.375,3.0,5.625,8.0,10.0,0.625,1.875,4.125,6.375,8.875,0.625,1.625,2.75,4.125,5.375,0.5,1.75,3.0,4.875,6.625,1.375,3.25,4.875,6.375,8.75,1.125,3.25,5.625,8.125,10.125,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.21851567647025222,0.2433850518689562,0.2871691908024198,37.5711974181785,29.704287055612106,32.83250730594913,0.5,1.5,3.0,3.75,5.125,0.875,1.625,2.625,3.75,4.875,0.5,1.375,2.125,3.0,3.625,0.25,1.125,3.375,5.25,6.25,0.625,1.5,2.375,3.125,4.375,0.875,1.875,3.25,4.875,6.25,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.06344793353937957,0.15723267351707063,0.22185206058994195,22.690909743103823,21.627563014359048,30.970087923973452,0.5,1.875,2.875,3.875,5.0,0.75,2.375,3.25,4.0,4.875,0.625,1.75,3.375,4.375,5.25,1.0,2.625,3.625,4.875,6.125,0.5,1.25,2.25,4.0,4.875,0.5,1.375,2.25,3.125,4.5,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.2872287194750598,0.17241355656547447,0.2349019610101878,45.07088474852725,34.12984084555921,47.409836995270055,0.5,1.375,2.75,3.5,4.375,0.75,1.625,3.125,3.75,4.375,0.75,1.5,2.125,2.75,3.625,0.875,2.0,3.125,3.75,4.625,0.5,1.375,2.25,3.0,3.75,0.625,1.375,2.375,3.125,5.125,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.18900258846605367,0.3696272004549981,0.3812533538522168,45.78473065912036,54.93335419649974,41.01222403592714,0.75,1.5,2.5,3.0,3.875,0.75,1.875,2.375,3.125,4.0,0.375,1.125,2.375,3.375,4.25,0.875,1.875,2.625,3.25,4.0,0.625,1.5,2.5,3.25,4.125,0.625,1.25,1.875,3.25,4.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.38048545456669436,0.12228129326144876,0.176741737273151,15.553243362774426,21.07846813677853,22.822107050015333,0.5,1.625,3.0,5.625,6.75,0.875,2.0,3.125,4.25,5.125,1.125,2.375,3.625,4.75,6.0,0.75,1.875,3.0,4.125,5.5,0.375,1.625,3.75,5.25,6.5,0.625,1.75,3.125,4.5,6.125,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.1379413371712424,0.057731817159213474,0.05598605578026808,16.09083117249059,43.75879541487636,22.824025885104977,0.75,1.875,3.125,4.125,4.875,0.5,1.375,2.25,3.625,4.25,0.75,2.0,3.0,5.125,6.375,0.375,1.25,2.125,3.125,5.125,0.625,1.875,2.875,4.25,5.25,0.5,1.375,2.25,2.875,4.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.2662331733916714,0.2693826778072308,0.1670557686420466,16.713993963296122,33.06083388166038,22.03678723582677,1.625,3.375,4.5,5.5,6.125,0.5,1.5,3.0,3.875,5.25,0.625,1.625,3.0,4.0,5.0,0.875,1.75,2.75,4.625,6.375,0.375,1.375,3.0,4.0,4.75,0.5,1.5,3.0,5.0,6.25,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.19848167983694356,0.09767878349734684,0.08425852584774499,14.010294495047432,20.11773896794875,4.800799358177579,0.625,1.75,2.875,3.875,5.625,1.0,2.625,4.0,5.25,7.0,0.625,1.875,3.625,5.0,6.375,1.375,2.625,3.375,4.5,5.5,1.5,3.875,5.0,6.75,7.875,1.0,3.0,4.875,6.0,7.25,attentive
0.5,0.625,0.875,0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,0.875,0.7095545020029486,0.3879565258443228,0.3123241175075477,42.07047455969371,32.850176387060536,127.25935224700926,0.5,1.0,1.5,2.375,3.0,0.25,1.125,1.75,2.25,3.125,0.25,0.875,1.375,1.875,2.25,0.25,0.625,1.125,1.625,2.375,0.125,0.625,1.0,1.5,2.125,0.5,1.0,1.5,2.25,3.125,distracted
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,0.625,0.375,0.5,1.125,0.22607998749023475,0.1990475136064636,0.1708617048684311,50.04310156009945,34.419507172051354,6.982117094162225,0.625,1.625,2.5,3.375,4.125,1.5,3.375,4.75,5.5,7.0,0.5,2.0,3.0,4.125,5.0,0.5,1.375,2.125,3.5,4.625,0.5,1.5,2.5,3.25,4.875,0.75,3.375,4.875,6.0,7.625,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.284531836800307,0.14807805342114463,0.2528788184926439,40.43400739911629,27.85993661415429,34.1786122314349,0.5,2.125,3.625,4.75,5.875,0.5,1.375,2.375,3.25,4.125,2.25,3.5,5.0,6.125,7.75,0.5,1.5,2.375,3.375,4.875,0.375,1.875,3.25,4.375,5.25,0.5,1.5,2.625,4.125,5.125,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.15281386213196654,0.0761056190045373,0.2653885011181733,14.13578048282169,72.38134043967557,25.78620591704984,0.5,1.5,3.25,4.125,5.375,0.5,1.25,2.0,2.5,3.375,0.375,1.125,2.0,2.75,3.75,1.25,2.125,3.0,3.75,4.375,0.625,1.5,2.625,3.25,4.0,0.625,1.75,2.5,3.125,3.75,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.19512681098595444,0.10488393148380457,0.16599330257100414,17.48078017432529,10.908548544250941,23.985578063749266,0.625,1.75,3.125,4.625,5.75,0.625,2.75,5.5,7.375,8.5,0.75,3.375,4.375,6.5,7.625,0.875,2.125,3.125,5.5,6.75,0.5,1.75,4.75,6.75,8.0,0.75,1.875,3.0,4.75,6.875,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.16105511066688588,0.12142936942709874,0.08917031186969696,19.804298095247155,24.668041952736996,12.397445635070428,1.0,1.625,2.5,3.375,4.25,0.5,1.5,2.5,3.5,4.25,1.25,2.375,3.125,4.0,4.875,0.625,1.5,2.5,3.75,4.75,1.5,2.75,3.625,4.5,5.625,0.625,3.125,6.0,7.125,8.375,attentive
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.2877760769881873,0.23993965485349597,0.1068662557765856,54.64401225952174,43.41482180096738,39.836171557051145,0.5,1.0,1.75,2.375,3.0,0.625,1.625,2.25,2.875,3.375,0.875,2.0,2.625,3.25,3.875,0.75,1.375,1.875,2.5,3.5,0.375,1.0,1.625,2.5,3.25,0.625,1.375,2.5,3.25,4.5,distracted
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,2.9648186066779223,2.5563747429959807,0.5904877500525686,19.411621390335416,488.04770648178703,213.91502833848233,0.375,0.875,1.375,1.875,2.25,0.375,1.375,2.5,3.0,3.625,0.25,1.375,2.25,3.875,4.875,0.5,1.5,2.5,3.25,5.125,0.375,1.0,2.0,2.375,3.0,0.375,0.75,2.125,3.125,4.25,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.9693043472405196,0.6780929450308792,1.0594183582260037,64.78927477435141,51.54823578258067,166.17725020896356,0.75,2.375,3.25,4.25,5.125,0.875,2.125,3.0,3.75,4.625,0.375,1.375,2.5,3.75,5.125,0.625,2.125,3.375,5.125,5.75,0.75,3.25,4.25,5.125,6.0,0.5,1.5,2.75,4.0,5.0,attentive
0.5,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875,2.7420456713034898,1.3420500805122189,1.5957317884549589,154.69637060878412,313.4723640861198,90.39427325338391,0.25,0.75,1.125,1.5,1.875,0.25,1.125,2.625,4.125,5.125,0.25,0.75,1.125,1.5,2.5,0.25,1.25,2.75,4.375,5.25,0.25,0.625,1.125,1.75,2.375,1.625,2.875,4.0,5.125,6.375,distracted
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.6275001817012441,0.40550464596034325,0.30465744177789345,30.029367004153524,64.61521841130877,44.27643729520313,0.375,1.0,1.875,2.5,3.125,0.375,0.875,1.625,2.375,3.125,0.75,1.625,2.375,3.375,4.0,0.5,1.0,1.625,2.25,3.25,0.375,1.0,1.875,2.5,3.25,0.5,1.875,2.5,3.25,4.0,distracted
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.5952162558681261,0.09879012864013718,0.08875488953210564,60.85344077756454,51.63244923745239,67.50194053100965,0.375,1.75,2.375,2.75,3.375,0.375,0.875,1.5,2.125,2.5,0.5,1.0,1.75,2.25,2.875,0.5,1.5,2.125,2.625,3.125,0.375,1.75,2.75,3.375,4.5,0.5,1.25,1.875,2.75,3.375,distracted
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.24413325904930674,0.3791286283900829,0.1027201875079199,21.235400222222314,79.29020694965183,27.69922405429541,0.5,1.375,2.125,2.5,3.25,0.375,1.25,2.125,2.875,3.75,0.5,1.25,2.5,4.125,5.0,0.375,1.0,2.0,3.0,4.125,0.375,1.25,2.0,2.625,3.375,1.0,2.25,3.125,4.75,5.5,attentive
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.551811296244853,0.31447694585413005,0.2902932648442059,59.38438372667748,69.48999154421774,60.8936622722085,1.0,1.625,2.625,3.25,3.875,0.375,1.0,1.625,2.5,3.25,0.75,1.375,1.875,2.375,2.875,0.25,0.875,1.75,2.625,3.375,1.0,1.75,2.5,3.0,3.625,1.125,2.125,2.625,3.25,4.25,distracted
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.5945459951045756,0.26140470297339446,0.3013969680985746,23.469950248979508,72.85752294097004,59.7985962518377,0.375,1.125,1.625,2.125,2.625,0.5,1.75,3.125,3.75,4.25,0.625,2.0,2.5,3.25,4.125,0.375,1.625,3.125,3.75,4.25,0.5,1.125,1.75,2.25,2.625,0.875,1.75,3.125,4.75,5.75,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.2182331707480033,0.1859118334868516,0.11805305921828708,10.09235716234805,10.252806705484941,37.622125887564074,1.625,2.875,4.5,5.625,7.75,0.625,2.125,3.125,4.25,6.75,0.5,1.5,2.5,4.375,5.625,1.5,3.25,4.375,5.875,7.0,1.375,2.875,4.25,5.375,6.625,1.25,3.0,4.125,4.875,6.0,distracted
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.3534729145490824,0.28977124218544803,0.22508978295797596,14.637332085812819,51.78970751685682,45.256498611931995,0.375,0.875,1.5,2.5,3.125,0.375,1.0,1.75,2.375,3.0,0.375,1.0,1.75,3.0,3.875,0.75,1.75,2.375,3.375,4.0,0.25,0.875,1.5,2.375,3.125,0.5,1.375,2.0,3.0,3.75,distracted
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.1745530822349394,0.428285616304731,0.19425578756299022,20.885610397141058,83.96872114854784,77.30067093279978,0.25,0.875,1.625,2.125,2.625,0.375,1.0,2.125,3.0,3.625,0.25,0.75,1.375,2.0,3.125,0.75,1.5,2.125,3.0,3.875,0.625,1.5,2.125,2.625,3.125,0.5,1.125,1.75,2.25,3.25,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.49958780319855955,0.07926934411009118,0.1539324261767935,25.268571436460686,30.210295830992244,79.92084052783822,0.625,1.75,3.0,3.875,5.75,0.5,1.375,2.75,4.25,5.25,0.625,2.625,4.5,5.375,6.375,1.5,2.875,4.5,5.375,6.125,0.5,1.5,3.0,3.875,4.875,0.375,1.375,2.5,3.25,4.5,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.1760992525739733,0.18711395757598273,0.21214215162468225,7.549201110564048,9.780290038262121,40.204635282344746,0.5,1.5,2.5,3.5,4.875,0.875,1.875,2.375,3.25,4.5,0.75,2.625,3.875,5.0,5.75,0.75,2.0,3.875,5.5,6.75,0.75,1.875,3.0,5.0,6.875,0.625,1.625,2.5,4.0,5.125,attentive
