0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,classes
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.3829211762095629,0.3404827476980205,0.1596423525436813,57.047390040142055,64.09376176509912,101.8481334392952,0.625,1.75,2.625,3.375,4.25,1.25,3.125,4.125,5.125,6.5,0.375,1.625,2.125,2.75,3.5,0.25,1.25,2.0,2.625,4.0,0.75,1.625,2.25,2.875,4.125,0.375,1.25,2.0,3.125,4.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.16508839115461113,0.08803387137157176,0.2379318262706868,20.445106684775368,19.634864214737178,67.07464031171703,0.625,1.625,3.0,4.0,5.0,0.875,1.875,2.875,3.875,5.125,0.5,1.375,2.375,3.375,4.375,0.625,1.625,2.75,4.25,5.0,0.625,1.75,3.375,4.625,5.25,0.625,1.75,2.875,3.875,5.0,attentive
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.15909447058145276,0.22647669303203283,0.4376540558422516,52.39427817375757,36.922230928166805,61.268090975239595,0.25,0.875,1.375,1.875,2.75,0.625,1.25,1.75,2.75,3.75,0.375,1.375,2.375,3.0,3.5,0.5,1.5,1.875,2.625,3.75,0.625,1.5,2.25,3.75,4.625,0.5,1.75,2.75,3.875,5.25,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.14701384569009232,0.15457049369412457,0.11745511756350066,96.3454312942743,166.94987314162745,99.20214277098917,0.75,1.75,2.625,3.625,5.25,0.625,1.875,4.625,6.125,7.375,0.625,1.25,2.125,2.75,3.75,0.5,1.375,1.875,3.0,4.0,0.625,1.5,2.625,3.5,6.75,0.5,1.375,2.25,3.125,4.25,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.34553662119918604,0.3406511680712892,0.30361935442143967,37.43953694154525,223.94850189381535,22.51234577351674,0.875,2.25,3.625,4.5,5.625,1.125,2.375,3.375,4.625,5.75,0.625,1.75,4.25,6.75,8.625,0.75,3.875,5.625,6.625,7.75,0.625,1.875,3.375,4.5,5.625,1.0,2.25,4.0,5.5,7.375,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.46417704559518363,0.3003009375224908,0.19176904805752318,29.08171948699446,33.825109794977315,29.02974830491828,1.375,3.625,5.125,7.25,8.75,0.625,1.875,2.875,4.125,6.125,1.75,3.125,4.5,5.625,7.875,1.5,2.875,4.0,5.25,6.375,1.0,3.125,4.25,5.125,6.25,0.25,1.75,4.0,7.0,9.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.2804726399815185,0.06986590774139079,0.07386989519754567,21.41438746142261,46.949668386641775,35.19728856058146,0.625,2.25,3.875,5.125,6.25,0.875,5.0,7.375,8.625,9.625,0.5,1.75,2.625,4.875,8.75,1.0,2.75,4.625,5.875,6.625,1.0,3.75,6.625,8.625,12.5,1.125,2.875,7.75,10.25,13.75,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.172307457196442,0.2296784023884309,0.15436866761462847,35.904267809673854,30.850782610525776,25.28880280092605,0.5,1.375,1.875,2.875,3.625,0.625,1.625,3.0,4.75,6.125,0.5,1.5,2.75,3.875,4.75,0.375,1.125,2.0,2.875,4.125,0.625,1.625,3.625,4.5,5.625,0.5,1.25,2.25,4.25,5.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.174060881065222,0.20324296272255737,0.15090125702923435,8.173630713131287,72.6292117196321,29.890610370632444,0.75,2.25,3.375,4.625,5.5,1.75,3.0,4.0,5.25,6.25,0.625,2.75,4.875,6.25,7.25,1.625,3.25,5.25,6.5,7.375,0.875,2.375,3.25,5.25,6.375,1.0,2.875,4.125,5.25,6.375,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.4505335928522381,0.2545767246131535,0.0944905964615994,35.06918257634437,53.093862526662605,27.717966726155765,0.75,1.625,2.5,3.375,4.125,0.5,1.375,2.5,3.625,4.375,0.375,1.25,2.0,2.75,3.625,0.5,1.5,2.625,3.625,4.375,0.625,2.375,3.25,4.25,5.125,0.625,1.625,2.625,3.625,5.125,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.2925005397196531,0.15670384309925475,0.1047069140372194,17.26245019354273,60.115121016833804,31.700256077112545,0.5,2.0,2.875,5.0,5.875,0.625,2.25,3.875,5.5,7.25,1.375,2.625,4.375,5.625,6.75,0.875,2.625,3.75,5.5,7.75,0.5,1.375,2.875,3.875,4.75,0.25,1.25,3.0,4.125,4.75,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.6814453222403931,0.48277612105675277,0.4907338208148202,162.7401345476373,86.54887767381256,387.92556744804057,0.875,2.25,2.875,3.75,4.625,1.0,2.0,2.875,3.625,4.875,0.625,1.625,2.625,3.25,4.125,0.75,1.75,2.625,3.25,4.125,0.875,2.5,3.5,5.375,6.75,0.5,1.25,2.125,3.0,3.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.3765850923492719,0.29697619836141115,0.14414210672158934,34.80127859839789,66.59223921041104,20.334930802491098,0.875,3.5,6.625,7.875,9.25,0.75,2.125,4.375,7.875,9.0,0.625,1.75,2.875,4.125,6.625,1.5,4.5,6.0,7.75,9.75,1.0,3.25,5.375,6.5,9.625,1.5,3.25,5.0,7.0,8.75,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.21747564177543455,0.07652270904142629,0.11978384447259295,21.779641257264316,37.94965142803242,34.702211834943895,0.625,2.625,3.375,4.375,5.25,1.25,2.875,4.25,6.5,7.5,0.375,1.25,1.75,2.75,3.625,1.0,2.875,4.875,6.0,8.5,0.75,2.375,3.375,4.375,5.25,0.5,1.5,2.75,4.375,5.5,attentive
0.375,0.875,0.75,0.375,0.875,0.5,0.375,0.875,0.75,0.375,0.875,0.75,0.23587407008358313,0.42121286773622707,0.29592017027347844,47.6348646585264,45.94627805333332,125.69304036812387,0.625,1.5,2.25,3.0,3.75,0.375,1.5,2.125,2.75,3.5,0.75,1.5,2.375,3.25,4.25,0.5,1.5,2.75,3.75,4.625,0.5,1.25,2.375,3.625,5.5,0.625,1.5,3.0,3.625,4.375,attentive
0.5,0.375,0.75,0.375,0.25,0.75,0.5,0.375,0.75,0.5,0.375,0.75,0.8399068665757567,0.32510265197509863,0.6840780368298806,40.29588457193688,528.6684962911921,174.28231997292133,0.375,0.875,1.125,1.625,1.875,0.375,1.0,1.5,2.125,2.75,0.25,0.875,1.375,1.75,2.125,0.5,0.875,1.625,2.125,2.5,0.375,0.75,1.25,1.875,2.125,0.5,1.0,1.625,2.125,2.625,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.34087906734713475,0.14651861384384185,0.1417989822680247,39.76698757240317,64.09460677995739,12.40852023352232,0.75,1.75,2.375,3.25,4.375,1.625,4.0,5.125,6.25,7.0,0.75,1.625,2.5,3.75,5.0,0.375,1.375,2.25,3.75,5.625,0.625,2.0,3.375,4.375,5.25,0.5,1.5,2.375,3.625,5.875,attentive
0.5,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875,4.531657760906536,1.8175369094391367,1.7846967222350332,542.1716951166503,1980.9622068577582,614.7191148783505,0.125,0.5,0.75,1.25,1.625,0.25,0.75,1.25,1.625,2.125,0.25,0.625,1.0,1.25,1.5,0.25,0.75,1.25,1.5,1.875,0.125,0.375,0.625,0.875,1.25,0.375,0.625,0.875,1.125,1.5,distracted
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.7065236137369854,0.4600123593057489,0.21688588289809263,39.620139279690115,161.9714594106803,96.13903763688279,0.375,1.25,1.875,2.625,3.25,0.75,2.0,2.75,3.625,4.25,0.5,1.625,2.5,3.75,5.25,0.875,2.75,6.125,7.0,8.0,0.5,1.25,2.625,3.5,4.875,0.625,2.125,3.375,4.125,4.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.3734001558872149,0.5629151631356006,0.32068927857916846,57.83656465693053,109.5184582595716,80.01461224942318,0.625,2.375,4.25,5.5,6.875,0.875,2.0,2.875,3.875,4.875,1.25,2.375,3.25,4.375,5.5,0.625,1.75,3.0,4.25,5.25,0.625,1.875,3.125,4.5,5.625,0.75,1.875,2.875,4.0,5.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.5671070002140468,0.31483082543182045,0.4114937747160095,35.6447292025837,21.556801439066867,24.298072363861152,0.75,2.0,3.125,4.375,5.5,0.75,2.0,3.25,4.375,5.5,0.875,3.125,4.5,5.75,6.75,1.125,3.25,4.5,5.75,6.75,0.875,2.875,4.5,5.875,7.125,0.875,2.375,4.0,5.75,7.125,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.16598725037653167,0.10933707192365301,0.3226138838073681,62.59291659432612,63.0398578569332,45.390724985882194,0.75,1.625,2.25,3.375,4.125,0.625,1.5,2.5,3.5,4.625,0.75,2.125,3.625,4.5,6.625,0.75,2.25,2.875,3.625,4.25,0.625,2.125,4.0,5.0,6.125,0.75,3.0,4.875,6.125,7.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.3047050210458261,0.2602684372650413,0.09947981110833258,21.057030213106216,22.309513810819375,40.38097510307994,0.625,1.75,2.75,4.25,5.375,0.75,2.0,2.875,4.125,5.125,0.5,1.5,2.625,3.75,4.875,0.75,2.625,4.5,6.75,8.625,0.75,2.75,4.0,5.875,7.125,0.5,1.625,2.75,4.0,5.125,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.15238117545019392,0.3541432015292957,0.48686880898906887,57.90824592916189,73.67604001650837,88.09668344294164,0.375,1.375,2.25,4.125,5.125,0.375,1.0,1.375,2.0,2.5,0.625,1.875,3.0,4.125,5.375,0.5,1.125,1.875,2.625,4.0,0.75,1.25,2.0,2.5,3.125,0.875,1.875,2.75,3.625,4.25,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.27977037080743267,0.4536585044154211,0.5629828289366984,37.23989371591737,83.91876159703479,26.435189285762043,0.625,1.625,2.5,3.375,4.75,0.5,1.375,2.25,3.125,4.25,1.375,2.125,3.25,4.375,5.5,0.625,1.625,3.0,4.25,6.0,1.125,2.125,3.625,4.375,5.25,1.25,3.0,4.25,5.5,7.25,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.3015345466285081,0.645134388905389,0.27390537029142736,27.329603493181537,144.13564225861126,62.63531121569261,0.375,1.0,1.5,2.75,3.375,0.875,2.375,3.125,3.875,5.25,1.25,2.0,2.5,3.125,3.875,0.5,1.375,2.375,3.75,4.625,0.125,1.0,3.5,4.5,5.375,0.5,1.25,2.125,3.875,5.125,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.262409255245083,0.2528010047027774,0.3563565641593496,60.17951180443406,119.81162265252604,51.12305751317362,0.875,1.875,3.0,4.0,5.125,0.25,1.625,2.625,3.375,4.375,1.25,2.25,3.75,5.0,5.875,0.875,1.875,2.625,3.75,4.5,0.75,1.75,3.375,4.0,4.75,0.375,1.25,2.125,3.875,5.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.3243981671463936,0.2331553259997696,0.22543840149625172,13.965328687145174,46.043510223203285,21.334793378200217,0.625,1.75,3.375,4.375,6.125,0.625,1.75,2.75,3.75,4.625,0.875,2.125,3.625,4.875,6.0,0.75,2.25,4.875,6.375,8.0,0.75,2.0,3.75,4.5,5.75,0.875,2.5,3.875,6.625,8.75,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.428544935073334,0.25565250574140885,0.11639594861430416,24.87042025037418,40.308024415802294,79.4379610234913,0.5,1.25,2.375,3.25,4.125,0.5,1.375,2.625,3.5,4.625,0.375,1.0,1.875,2.625,3.5,0.5,1.625,2.75,3.625,4.875,0.75,1.625,2.5,3.25,4.125,0.375,1.5,2.375,3.375,4.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.26471843202481804,0.11701367777318283,0.08661066910271652,17.779915683424083,50.400675493944114,34.45391725009213,1.125,2.5,3.5,5.375,6.875,0.875,2.625,3.875,5.0,6.0,0.75,1.875,3.0,3.75,4.875,0.625,1.75,2.75,3.75,4.75,0.625,1.75,3.75,4.875,5.75,0.625,1.5,2.625,4.5,5.625,attentive
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.4754460974383602,0.27649534358288175,0.5598938333616499,43.309278065353475,105.54585544769678,95.6033429383718,0.375,1.5,2.75,3.625,4.375,0.375,1.125,2.25,3.25,3.875,0.25,1.125,1.75,2.5,3.125,0.375,1.25,2.0,2.5,3.125,0.5,1.125,1.75,2.375,3.25,0.375,1.0,1.75,3.125,4.0,distracted
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.6176450705235845,0.5527511990661171,0.28874648001421294,28.672297260305754,79.13106126904216,64.23962460727155,0.625,1.375,2.625,3.875,4.875,0.375,0.875,2.0,2.5,3.0,0.625,1.125,1.75,2.375,3.625,0.625,1.875,2.625,4.625,5.25,0.75,1.5,2.375,3.125,3.75,0.625,1.625,3.0,4.125,5.0,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.22608673996192646,0.12260037941010338,0.19562131632121776,13.178948653057109,16.464911603395958,21.810383957748524,1.0,2.125,3.25,4.375,7.5,0.375,1.5,2.5,3.625,4.875,0.625,2.75,3.75,5.125,6.5,0.75,2.625,3.5,4.625,6.375,0.75,2.0,3.75,5.0,6.625,0.625,2.375,3.375,5.375,6.75,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.608919295328522,0.3696713691210456,0.33362083347467053,56.71128697549407,86.30714112992946,85.11211912505264,0.375,1.125,1.75,2.375,3.0,1.125,2.0,3.125,4.0,4.875,0.5,0.875,1.75,2.375,3.125,0.875,1.875,3.125,4.0,5.0,0.5,1.125,1.75,2.5,3.125,0.375,1.0,1.5,2.125,3.25,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.213893921932089,0.06432514673186496,0.1837919991476213,5.750238979840135,3.6319837065463108,18.66444308888265,0.75,2.125,3.875,5.125,6.25,1.5,4.0,6.5,7.875,9.875,0.875,2.375,3.875,5.125,6.25,2.625,4.125,6.125,8.375,13.0,0.625,2.0,3.75,5.0,5.75,0.625,2.625,3.875,5.125,6.25,attentive
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.4899079821502416,0.2772772031573501,0.1986505093587149,50.027692146328825,101.87434649857937,95.149354752727,0.375,1.125,1.75,3.0,3.75,0.75,2.0,3.25,4.5,5.5,0.5,1.25,1.75,2.375,3.125,0.625,2.25,3.125,4.0,4.625,0.5,1.375,2.125,3.125,3.875,0.5,1.5,2.25,3.25,4.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.20768194494678938,0.15226764623203817,0.0677521848254994,10.740737913817078,18.445299918053234,23.23090055377561,0.75,2.25,4.25,6.375,7.875,0.875,2.375,3.875,5.625,7.5,0.75,2.5,3.625,5.0,6.125,0.875,2.5,4.125,5.5,7.875,0.75,2.375,3.75,5.0,7.25,1.125,2.375,4.0,5.0,6.75,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.307081243158996,0.16884462619341686,0.11285881484907592,41.8914726492579,32.078206251571146,8.486246744991595,1.0,2.0,3.0,3.625,4.75,0.5,1.5,2.625,3.75,4.5,1.0,2.0,2.625,3.625,4.625,0.5,1.75,2.75,3.75,4.75,0.75,2.0,2.875,3.5,4.375,0.25,1.75,2.875,4.375,5.25,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.1801133083378272,0.17640516811164528,0.07390690750033231,23.01509872435512,31.930358839697185,13.97250270107701,0.625,2.0,4.0,6.25,8.0,0.5,2.5,3.625,5.875,8.0,0.75,2.125,3.75,5.0,6.25,0.625,2.625,3.75,5.25,6.625,1.0,2.5,3.875,5.375,6.625,1.25,2.5,3.625,5.0,6.125,attentive
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.1187297777211204,0.27391604928570323,0.19061636957188444,11.624590658818153,28.643069876714588,72.37150839328864,0.5,1.25,2.5,3.625,4.375,1.25,2.75,3.375,4.0,4.875,0.375,1.375,2.125,3.25,4.0,0.375,1.375,2.75,3.875,5.125,0.5,1.25,1.875,2.25,3.125,0.625,1.375,2.75,4.125,5.125,distracted
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.6903813400293475,0.37818727740410535,0.14606161679917026,41.73333881224895,35.43059526593044,76.9750736815273,0.25,1.0,1.875,2.5,3.625,0.75,1.5,2.625,4.25,5.0,1.5,2.25,2.75,3.5,4.375,0.5,1.75,2.625,3.625,4.5,1.0,1.75,2.5,3.75,5.125,0.75,1.75,2.5,3.625,4.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.22380256109532765,0.061305016537221355,0.1706513328390775,18.26097527762683,9.154903097339577,42.11573330745878,1.125,3.0,4.875,5.75,7.0,0.5,1.5,3.5,4.625,6.0,0.625,3.125,5.625,7.125,9.0,0.375,1.375,2.375,3.375,4.375,1.0,2.375,4.0,5.25,7.125,0.625,1.75,2.875,4.0,6.0,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.33392254663798737,0.4398199773134309,0.2460923938969967,25.702457402798647,57.28154255415225,29.807415399790592,0.75,2.375,3.5,5.125,6.75,0.5,1.625,2.75,4.0,4.875,0.75,2.5,3.5,4.625,5.625,0.875,1.75,3.5,4.5,5.25,0.875,2.5,3.375,5.25,6.5,0.875,2.625,3.875,5.0,7.0,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.5354298025633251,0.919715145372465,0.6222262719249219,71.89603278005016,159.3751860779151,225.47232205304942,0.75,1.5,2.0,2.625,3.25,0.5,1.25,1.875,2.75,3.625,1.125,2.625,3.375,3.875,5.0,0.625,1.375,2.125,2.75,3.75,0.5,1.375,2.125,2.875,3.625,0.5,1.0,1.625,2.25,2.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.29565148910850136,0.2864510886909859,0.16501170029586823,50.15517875517046,122.60497118613804,70.02318695560791,0.625,1.75,2.75,3.625,4.625,0.875,2.0,2.875,3.875,5.25,1.25,2.375,3.5,4.25,5.25,0.625,1.75,3.125,4.25,5.125,0.875,1.875,2.5,3.5,4.25,0.5,1.375,2.625,4.25,5.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.6547079321624617,0.4719712051824006,0.3815791534124209,31.670141586680728,88.13197003814389,61.53442367693454,0.75,1.75,2.875,3.75,4.75,0.875,1.75,2.875,3.875,4.875,1.0,2.375,3.875,5.125,6.375,0.5,1.5,2.625,3.625,4.5,0.75,2.5,3.375,4.375,5.5,0.625,1.625,2.875,4.75,5.75,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.3999650030409534,0.4310260373533756,0.10840462664711079,71.96049313846335,123.28453954284555,108.1153565401889,1.25,2.0,2.875,3.375,4.125,0.625,1.875,3.75,4.5,5.5,0.375,1.0,2.0,2.875,4.25,0.5,1.25,2.5,3.25,4.5,0.25,1.0,1.875,2.625,3.375,0.25,1.0,2.375,3.125,4.25,attentive
0.375,0.875,0.75,0.375,0.5,0.875,0.375,0.875,0.75,0.375,0.875,0.75,0.6657842432794996,0.6017514898595225,0.5044654036760001,72.82849008451346,259.5983271278224,243.97545368344504,0.5,1.0,1.625,2.375,3.0,0.5,1.25,2.0,2.875,3.625,1.0,1.625,3.0,3.625,4.75,0.375,1.25,1.75,3.0,3.875,0.375,1.0,1.625,2.375,3.0,0.625,1.5,2.125,2.75,4.0,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.577487977182027,0.7178014757029074,0.505873470376569,81.96879351113246,301.391782670378,216.35452080736144,0.375,1.5,3.125,4.875,5.875,0.75,1.75,2.5,3.25,4.625,0.5,2.0,3.625,4.625,6.25,0.75,2.25,3.25,5.0,6.75,0.5,1.625,3.25,5.125,6.125,0.75,1.625,2.625,3.375,5.0,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.9093544554078247,1.0636587073814323,0.5473501273656366,111.42021971407497,196.57664266435228,525.7545822512978,0.5,1.5,2.625,3.125,4.25,0.625,1.625,2.5,3.375,4.25,0.625,1.625,3.125,4.125,5.0,0.625,1.625,2.75,3.625,4.625,1.25,2.375,4.75,6.0,7.0,0.5,1.25,2.25,3.125,4.625,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.9779031722391911,0.5981066408274113,0.7039054272374503,156.25883510721505,516.1077850790094,241.4840098997948,0.875,2.5,3.375,4.75,5.625,1.125,2.375,3.75,5.125,6.25,0.875,2.25,3.25,4.5,5.75,0.625,3.125,3.875,5.125,8.125,0.5,1.375,2.375,3.625,4.625,0.625,2.125,3.375,4.875,5.75,attentive
