0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,classes
0.49043548463290926,0.6972747723475269,0.8173070003567386,0.4761749618642109,0.39953961121979387,0.240476013792865,0.47603578866098883,0.18150669867894156,0.8326705324395912,0.2923835270886091,0.7610810118066792,0.6830498854085112,0.8113885587456832,0.29558799815880243,0.3656145582393524,0.6566721787802038,0.5404129178365911,0.014755350516225665,0.25947267720598294,0.3976304449021855,0.125,0.375,0.25,0.5,0.75,1.0,1.375,1.625,0.625,1.25,0.125,0.375,0.25,0.5,0.75,1.0,1.375,0.625,1.625,1.25,0.125,0.375,0.25,0.5,0.75,1.0,1.375,1.625,0.625,1.25,0.125,0.375,0.25,0.5,0.75,1.0,1.375,1.625,0.625,1.25,distracted
0.48369293201219304,0.34841147105182985,0.6507388737347571,0.34691428690853693,0.4264788471341488,0.2418245423018307,0.24731104191463563,0.36675839334146443,0.7418418123627989,-0.00041788028384136825,0.46630041576219217,0.6507021469054918,0.7166037849847595,0.19525667042683018,0.34350040846036506,0.6526091475914628,0.6701875981097544,0.18098721273780483,0.10834048314603684,0.50445121039634,0.125,0.25,0.5,0.625,1.0,0.875,1.375,1.75,1.25,2.125,0.125,0.25,0.5,0.625,1.0,0.875,1.375,1.75,2.125,1.25,0.125,0.25,0.5,0.625,1.0,0.875,1.375,1.75,2.125,1.25,0.125,0.25,0.5,0.625,1.0,0.875,1.375,1.75,1.25,2.125,distracted
0.5340379482587675,0.41905116007255094,0.7071084549310791,0.5495135124643293,0.5278575247351884,0.4447540012091903,0.4875770936638442,0.5277797122851275,0.7481404332769035,0.3310405643071331,0.39900874031438893,0.6631381029383329,0.7645866153567127,0.3526807760822258,0.40464895081015667,0.6027696958887557,0.5100344357678356,0.11334390052236924,0.13193165798548942,0.6008718188875439,0.125,0.25,0.5,0.375,0.75,1.125,1.375,1.0,0.875,2.0,0.125,0.25,0.5,0.375,0.75,1.125,1.375,1.0,0.875,1.75,0.125,0.25,0.5,0.375,0.75,1.125,1.375,1.0,0.875,1.75,0.125,0.25,0.5,0.375,0.75,1.125,1.375,1.0,0.875,1.75,distracted
0.6780290588139373,0.6522522406597491,0.665708939186807,0.8156683759970336,0.6832413461082246,0.4972057778502543,0.4904541111638281,0.5619189496071202,1.0922771884951723,0.5977984097183126,0.542989400511631,0.7744611818828979,0.7932992225352049,0.29451267911786433,0.2633317138324676,0.6829305993773173,0.71533505946627,0.021100241796738285,0.12506274528080064,0.6190970913862067,0.125,0.25,0.5,0.625,0.875,1.25,1.0,1.625,2.0,1.375,0.125,0.25,0.5,0.625,0.875,1.25,1.0,1.625,1.375,2.0,0.125,0.25,0.5,0.625,0.875,1.25,1.0,1.625,1.375,2.0,0.125,0.25,0.5,0.625,0.875,1.25,1.0,1.625,2.0,1.375,distracted
0.4971015950333309,0.8079335771166647,0.9485504697000052,0.5621855182333328,0.3747899531166668,0.46814997428333316,0.5228643624500052,0.0897162395133333,0.5443935972333332,0.5344291313833353,0.2577940539833329,0.7321899852666677,1.0313656638666684,0.22881890674999894,0.2868975254666687,0.8047644431333314,1.0026388497999958,0.021423122194666494,0.30003640956666555,0.9679443048666686,0.125,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.125,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.125,0.25,0.625,0.375,0.5,0.75,1.0,1.125,1.5,1.375,0.125,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,distracted
0.726444262523809,0.39905389985714224,0.7641217099999996,0.46372310971428576,0.2950620435952381,-0.07922264082857197,0.2985940974523812,0.26153079042380933,0.8480992558095283,0.4519977502857135,0.40085227892857217,0.5336985924285712,0.8735544402380955,0.11203899620476189,0.15223639489999988,0.7654953646190482,0.823975008619049,-0.029707766534761895,0.07090713124761909,0.867071161904761,0.125,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,0.125,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,0.125,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,0.125,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,attentive
0.6878712114379073,0.589180676699344,0.6712059492810472,0.6046021990849676,0.5278568818627429,0.10769159517973845,0.2487371574771251,0.5129901745097999,0.920897821078433,0.44690130044117465,0.600853702091504,0.742018212189546,0.9042940145098,0.2590317905228751,0.2127497956928108,0.7834184458496701,0.7948438737908489,0.08062710791013077,-0.03623691773529415,0.6445487592483659,0.125,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.125,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.125,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.125,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,distracted
1.086380160151515,0.7460560196590937,0.5178363883333319,1.1073465697727305,0.9796655375378773,0.29860444570075795,0.1870830876136355,0.8958677553219718,1.1548359899621252,0.6363204426515148,0.35742385066287896,0.9142511956439333,1.0580201343939422,0.2767122211174257,0.21228957916666644,0.9235483360984907,0.6687849154545453,-0.18508007535984836,0.0759009478674244,0.634480318011365,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,distracted
0.8580691328491585,0.8470101593296059,0.5474430454748604,0.951655748826819,0.8982043803351953,0.04120067075530726,0.36223302460893936,0.8496151095251413,1.0347335320111666,0.3806689460055866,0.6025883940502825,1.0366408606145172,0.7948106660893859,0.20117084868715163,0.24080743212290487,0.7561440174860353,0.5952005331843594,-0.21966978888547514,-0.024661540263128476,0.5682922165083797,0.125,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.125,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.25,1.75,0.125,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.125,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,attentive
0.7729981192075466,0.7953661614716974,0.5487069536981135,0.6848697528679187,0.19692249600943462,0.46000266113207605,0.13438343201886957,0.33049691877358583,0.6513545055849044,0.7248717188679266,0.5063647162264108,0.6773689173962283,0.6853634100754739,0.26722724824528277,0.22081135752830083,0.7445824720000024,0.6904324990754755,-0.0545116405,-0.04504020565660388,0.6498496356226394,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,0.125,0.25,0.375,0.75,0.625,1.25,1.125,0.875,1.625,1.75,distracted
