0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,classes
0.25,0.625,0.5,1.0,1.375,0.875,1.75,2.125,0.375,0.25,0.625,0.5,1.0,1.375,0.875,1.75,2.125,0.75,0.25,0.625,0.5,1.0,1.375,0.875,1.75,0.75,2.125,0.25,0.625,0.5,1.0,0.875,1.375,1.75,2.125,0.375,1.1918279802836214,0.46050255710026977,0.7491433302500751,0.5010153455364655,0.642111833059392,0.786637314970958,0.9133315486000668,0.3663158481105883,0.2626703715119448,0.4231366248952777,0.2105709281934929,0.1551498786312409,104.25713731909413,77.73349343963304,39.688466993552765,28.963819662982264,88.24619300668562,77.31380138602978,78.30658525314144,79.00449868937932,91.87786398591678,73.4000522185375,46.69010764035364,0.5,1.625,2.125,3.125,4.125,0.625,1.25,1.75,2.375,2.875,1.0,1.625,2.125,2.625,3.0,0.5,1.25,1.75,2.5,3.0,0.5,1.625,2.375,3.0,3.375,0.625,1.125,1.75,2.875,3.875,distracted
0.25,0.375,0.75,0.875,1.375,0.5,1.0,1.5,1.25,0.25,0.375,0.75,0.875,1.375,0.5,1.0,1.5,0.625,0.25,0.375,0.75,0.875,1.375,0.5,1.0,0.625,1.5,0.25,0.375,0.75,0.875,1.375,0.5,1.0,1.5,0.625,2.8586371945740088,1.4980144320516269,0.4223433832034894,1.097470651188991,0.4713186480932254,4.802955991341816,0.20738753375003877,0.24226531633802836,0.720657184930469,0.3975727068115271,0.48239651626971985,1.1925145412270548,135.87355071791725,100.76925065611866,202.41177180187876,75.4113974390823,177.9461105517965,146.55001239757303,74.0670519827725,113.29844483910728,219.00712465583265,138.29669343407136,172.34545345442885,0.5,1.5,2.625,3.375,4.125,0.625,2.0,2.5,3.375,4.625,0.5,1.125,1.875,3.0,4.125,0.625,2.0,2.5,3.375,4.875,0.375,1.125,1.75,2.75,3.5,0.625,1.375,2.0,2.625,3.375,attentive
0.375,0.625,0.875,1.125,1.375,1.625,1.875,2.125,2.375,0.375,0.625,0.875,1.125,1.375,1.625,1.875,2.125,2.375,0.375,0.625,0.875,1.125,1.375,1.625,1.875,2.125,2.375,0.375,0.625,0.875,1.125,1.375,1.625,1.875,2.125,2.375,3.3783479818019395,1.5224788487460088,1.9010646322655993,1.334598431167187,1.0271186836839483,1.1276892626370323,2.174130995332749,2.577847550283512,2.063069612556831,0.8382058004684793,0.5664505431569077,0.5738601199652497,214.18225218386794,333.1902882488311,369.26427898060945,306.6691912008669,92.25722843808148,296.0030855342541,206.84907224981941,130.1124496926824,438.1317033823639,522.0499567060627,447.51823733641345,0.25,0.625,1.375,1.875,2.125,0.25,0.625,1.0,1.5,1.875,0.375,0.75,1.25,1.5,1.875,0.125,0.375,0.875,1.125,1.5,0.5,0.875,1.5,1.875,2.375,0.125,0.375,0.625,0.875,1.125,distracted
0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,2.397051062496272,0.8977887050548329,0.548535231135907,0.8325978709331019,0.6096335122346194,0.9864968590340499,0.5807905940232961,0.3071914613878907,0.27744577414284427,0.2571673251791713,0.17388987839950545,0.15368829354345684,80.59112454279173,54.564910584840355,44.59451270345892,51.4983346109543,103.39148885441757,44.35677921833658,85.60169540628985,85.85166918616072,223.320161565892,115.82159998698025,205.40339174644137,0.375,1.25,1.75,2.375,3.0,0.5,1.125,1.875,2.625,3.625,0.5,1.125,2.125,3.25,4.25,0.375,1.0,1.5,2.375,2.875,0.75,1.25,1.875,2.75,3.375,0.5,1.0,2.0,2.5,3.125,distracted
0.375,0.25,0.5,0.75,1.0,1.625,1.375,0.625,1.125,0.375,0.25,0.5,0.75,1.0,1.375,1.625,1.25,1.125,0.375,0.25,0.5,0.75,1.0,1.375,1.625,1.25,0.625,0.375,0.25,0.5,0.75,1.0,1.625,1.375,0.625,1.125,2.404475938604144,1.6910585311928923,1.1331654169480638,2.324874757605033,0.5556250240749802,0.5547376703679718,1.2993014297991272,1.0986020294248229,0.4690321613749317,0.6263062799134969,0.13298285158032283,0.2351209262100804,194.06689880913774,63.8895198324378,90.76270562929916,88.25263689413806,143.92688086007834,186.73830910745775,220.8945643869236,131.95978551759177,424.6477033133422,284.3833193745214,355.2585229884827,0.375,1.125,1.75,2.125,2.5,0.375,1.0,1.75,2.125,2.625,0.375,0.875,1.5,2.0,2.5,0.375,1.125,1.75,2.125,2.625,0.375,1.125,1.625,2.125,2.5,0.375,1.375,2.125,2.75,3.125,distracted
0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,0.25,0.625,0.5,0.375,0.75,1.0,1.125,1.5,1.875,2.190110092207044,0.36633705268995587,0.4428023828589634,0.8566029335453083,0.7756066138474189,1.074520019680815,1.3731284480627892,0.5716744306419538,0.603093355380476,0.47081510533472437,0.170971140889706,0.26902457341275476,142.73490023831178,76.2481292324981,34.102014057267006,53.25021801086066,65.53022775573771,51.75213808147095,135.76459129487634,84.58213082667235,45.29208489650938,127.7170283002506,81.57800199686264,0.25,0.875,1.125,1.75,2.25,0.5,1.0,1.5,2.0,2.5,0.25,0.75,1.875,2.875,3.625,0.375,1.0,1.625,2.5,3.375,0.75,1.625,2.375,3.125,3.75,0.375,1.0,1.625,2.75,3.25,distracted
0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.875,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.875,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.875,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.875,1.0253360421594926,0.4428658212290964,0.29417062447349546,0.3299688408306365,0.25585944135109173,0.02515960816369712,1.2744920581567933,0.5600519454702078,0.25057161517887444,0.07389553594651606,0.23183096266043823,0.21547135819819854,161.30608299939152,74.690825679716,53.50310615833399,40.4516709909083,96.28033040801859,64.62806117859841,45.93073193615011,57.13991896590179,61.17374228188958,37.625262820241865,39.9369079756308,0.375,2.375,3.25,4.125,5.5,0.125,1.375,2.125,3.0,3.625,0.75,1.875,2.625,3.25,4.125,0.625,1.25,2.0,3.25,4.25,0.625,2.125,3.25,3.875,4.5,0.5,1.375,2.0,2.625,3.25,attentive
0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.875,1.75,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.875,2.125,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.875,1.75,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.875,1.75,0.46161875909214006,0.6291962530532584,0.7280542878636004,0.26618494277657523,0.7087973214672667,0.8734791421200669,0.8307154370081771,0.6506433021056892,0.24087855716064296,0.3971505948931281,0.15941094172716708,0.22206938891421188,107.70012712744335,88.33205457009564,41.18703431402041,37.99770728387628,108.91608394950548,22.621890471536894,76.24760166231472,38.71618902904716,93.38243300530053,56.46655531379919,86.3753242355279,0.5,1.25,2.0,2.5,3.25,0.375,1.375,2.0,3.125,3.625,0.5,1.375,2.25,2.75,3.75,0.375,1.25,2.0,3.0,4.125,1.25,2.0,2.625,3.125,3.75,0.375,1.5,2.0,2.875,3.625,distracted
0.25,0.5,0.625,0.875,1.0,1.375,1.25,1.75,1.625,0.25,0.5,0.625,0.875,1.0,1.375,1.25,1.75,1.625,0.25,0.5,0.625,0.875,1.0,1.375,1.25,1.75,1.625,0.25,0.5,0.625,0.875,1.0,1.25,1.375,1.75,1.625,0.5694436334882029,0.49087747529580195,0.5808155155235201,0.5271472052702905,0.20630597155712196,1.0010484749997648,0.5656904007655701,0.3662162234330843,0.33248172683046623,0.6343938605082133,0.5171620980471958,0.35843454177085304,68.60565107268793,50.2261713294419,36.063989846313184,52.844739509418545,64.28598284923277,57.82094404135942,92.10645590747725,56.33993178961349,28.204598137605732,52.56085468095357,51.48859127002902,0.5,1.125,1.875,2.375,3.125,0.25,0.75,1.125,2.0,2.5,0.25,1.375,2.125,2.875,3.375,0.25,1.0,1.5,2.0,2.5,0.625,1.25,1.75,2.375,3.0,0.25,0.75,1.5,2.0,2.5,distracted
0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.37967206562225836,0.6316504335011502,0.868746788692751,0.3579789882625269,0.39246354602587413,0.8349157582879121,0.41348550294634345,0.42823444018344575,0.4821061890439725,0.1822825241573478,0.1583765593449803,0.1252666114862794,66.23602235471195,54.656870414773095,69.84467772133377,50.52699449083341,43.58428252065121,97.81856047488735,90.54306073638395,51.20511677064774,56.782885216317375,55.53665886981912,41.686839802291374,0.375,1.625,2.375,3.25,4.5,0.625,1.375,2.0,2.5,3.125,0.625,1.375,3.125,3.875,4.5,0.75,1.375,1.875,2.5,3.125,0.375,1.0,2.375,3.625,4.5,0.625,1.375,1.875,2.5,3.125,attentive
0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.375,1.5,0.25,0.625,0.5,1.0,0.75,0.375,1.125,1.375,1.5,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.375,1.5,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.375,1.5,1.1549846816160396,0.6922999302686985,0.7857096102664226,0.3617160730079885,0.5660232222119981,1.3706950160317648,0.720404157381559,0.7321501279308518,0.2588314598423917,0.1824784071773586,0.22811428120144017,0.24225606571083508,95.93309375207448,41.902695752157406,74.51143090768835,40.06488421498926,75.22111986324744,96.99263814132343,27.156687274135816,73.53746239298316,106.7147177228813,64.37587494638564,131.75379227271986,0.25,0.75,1.75,2.625,3.625,0.75,1.875,3.25,4.25,5.0,0.25,1.0,1.5,2.0,2.625,0.75,2.0,2.625,3.25,3.75,0.5,1.375,2.0,2.625,3.375,0.625,1.125,2.0,2.5,3.25,distracted
0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.5408879433309871,0.947688274403441,0.3269918985713799,0.15860697755722047,0.3080564486643174,1.152771398035322,0.5603260340631159,0.37000148388519366,0.1810851087781224,0.2545366190042424,0.03812828298860669,0.2555893224396333,146.391804247751,71.70734552727784,51.9967984449607,31.99042735071427,104.03785905297765,75.48140405314831,56.138472103624366,51.27680616321555,110.26980446891834,125.8424504481239,42.4769564206125,0.625,1.5,2.625,3.5,4.75,1.25,2.125,3.25,4.0,4.625,0.625,1.375,2.625,3.25,4.0,0.375,1.25,2.25,3.125,3.75,0.5,1.375,2.25,3.125,4.375,0.375,1.25,2.25,3.25,4.625,attentive
0.25,0.625,0.375,0.75,1.125,0.5,1.625,1.0,1.25,0.25,0.625,0.375,0.75,1.125,0.5,1.625,1.0,1.25,0.25,0.625,0.375,0.75,1.125,0.5,1.625,1.0,1.25,0.25,0.625,0.375,0.75,1.125,0.5,1.0,1.625,1.25,0.7125109820966319,0.6135459679905153,1.0447793449576706,0.4626221342202941,0.39886741661101893,0.9272324179981805,0.8462389073696807,0.3937098922351492,0.31150683717728067,0.33085255392930013,0.1621193976490811,0.4750156823353688,101.86624873885724,77.9579581349605,93.25242215864849,21.54939988093279,56.553185444712845,135.9468980781094,62.147235355832045,80.20583794161647,52.64180832171086,95.21638001294622,150.7358359772739,0.375,1.375,2.25,3.75,4.75,0.375,1.375,2.875,3.5,4.875,0.75,1.625,2.25,2.75,3.375,0.5,1.375,2.0,3.25,4.5,0.625,1.5,2.25,2.875,3.375,0.75,1.5,2.125,2.75,3.375,distracted
0.25,0.375,0.75,0.875,0.625,1.375,1.25,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.375,1.25,1.875,1.75,2.6811077948133617,1.2070252751073403,0.8440607670365554,0.3301905825175814,0.6998844668060665,1.2745948299475993,0.9201074608906933,0.5450420588649161,0.3930776961075404,0.20418097935473123,0.19556896714638228,0.2760657885568792,119.62974173963828,42.27540124248738,33.040233623053645,34.883778705689956,117.87116806799622,89.48593388615267,69.58656922958173,38.42571822583875,60.861970484786426,46.537559139551064,61.18408211828677,0.375,1.125,2.125,2.75,3.25,0.5,1.5,2.125,2.75,3.375,0.375,1.0,1.625,2.375,3.0,0.75,1.5,2.375,3.0,4.5,0.5,1.25,2.25,3.625,4.625,1.5,2.375,3.125,3.875,4.625,attentive
0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.25,0.625,0.375,0.5,0.75,1.5,1.375,1.0,1.125,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.49455060921008154,0.23205387980245912,0.6451606511620995,0.0942062667786199,0.1394397687407716,0.9133142833011004,0.840450019805353,0.8909508970022171,0.5148556596441498,0.14201899506776994,0.17034502092917483,0.18347406608519196,92.75408385525675,65.8816253092636,75.75181531143683,41.02831739152064,30.20547325602537,85.94722564405333,83.98955198257563,55.41823028844543,76.71736106615587,100.9854086518526,72.90536456228416,0.5,1.375,2.0,3.0,3.75,0.25,1.0,2.125,3.125,4.0,0.375,0.75,1.375,2.0,2.75,0.375,1.25,2.125,3.375,4.5,0.375,1.375,2.125,3.25,4.375,0.375,1.25,2.25,3.5,4.375,distracted
0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,1.28155105007637,0.5323111049727045,0.28931187386333435,0.4622307144108348,0.21488355551122537,1.1112109155544765,0.6582725343144823,0.5460861501420268,0.3543616370054152,0.24976879625661713,0.1648795239519687,0.16221846313981345,160.94780098811873,62.03419525178241,84.13811710539537,38.84081167428524,91.36140251961041,42.54606125187866,36.907734179310445,23.101555813870526,142.02894222637795,120.78807291748053,92.37935311681284,0.75,2.125,3.125,3.875,5.375,1.125,2.125,3.0,3.875,5.125,1.0,2.125,3.75,5.125,6.125,0.625,1.25,2.375,3.25,5.25,0.75,2.375,4.125,6.5,7.25,0.5,1.5,2.5,3.125,4.0,attentive
0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.125,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.125,0.25,0.375,0.75,0.625,0.875,1.25,1.125,1.75,1.375,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.125,8.60727530637493,4.613513349525916,1.4674380560421993,1.3756129064561207,2.7175377142663337,3.232291753582511,1.9169818850037512,1.4742966710456638,1.0353101270340757,0.44089817098425377,0.32438025982020163,0.7625873064781448,159.5664376066978,193.5761418725129,169.2257255408462,89.33002770220406,495.2402266770066,255.18661773377855,270.1641900367872,136.78390522316744,313.2252129768105,368.5691047622892,152.05957253103566,0.125,0.5,0.875,1.125,1.5,0.25,0.5,1.0,1.375,1.875,0.125,0.375,0.875,1.125,1.75,0.25,0.75,1.125,1.375,1.875,0.25,0.5,1.125,1.5,2.125,0.25,0.5,0.875,1.125,1.5,distracted
0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,1.2995717878888193,1.6190219944150888,1.3402882463951584,0.8014670476806671,0.5043674698573783,0.37563312300118934,0.5983430315795116,0.5953180812275842,0.19124880066774497,0.32735724866237853,0.18691185412031172,0.24831392298028368,93.80964477397558,51.85325289270011,44.23796966591507,25.96992601718137,204.38523531763477,164.56441492464782,82.33361888939885,104.63248391592631,90.93746220091974,74.46508007886077,55.46849391845157,0.375,0.875,1.75,2.25,2.75,0.25,1.0,1.625,2.25,2.75,0.375,0.875,1.375,1.875,2.375,0.25,0.875,1.75,2.25,2.75,0.25,0.875,1.75,2.375,3.125,0.375,0.875,1.625,2.25,2.75,distracted
0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.125,1.75,0.25,0.375,0.75,0.625,1.25,0.875,1.75,1.125,1.375,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.125,1.75,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.125,1.75,0.5543408260574206,0.8814659745964105,0.8912990852419811,0.7964091919999526,0.487945538048421,0.537890108819211,0.9277788127451249,0.7907742796454769,0.5957248627900174,0.45440302087531614,0.11797973837700089,0.34820533254217606,98.19059825498545,49.41697188474911,84.57166612185864,80.50893528989955,65.2256357922004,101.80045444157074,104.2063315776198,64.70987161610336,64.04081672599885,58.475675372263716,129.4074348207163,0.25,0.875,1.375,2.0,2.5,0.25,1.375,2.0,3.125,3.75,0.375,1.375,2.0,2.75,3.25,0.5,1.25,1.875,3.0,3.75,0.25,0.875,1.375,2.0,2.5,0.625,1.375,1.875,2.375,3.125,attentive
