0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,classes
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,1.2562761661244743,0.6207540190143772,0.49513118722167543,0.19176744491907147,0.23727601491405087,2.735386241058141,1.12421224905534,0.5805271069688939,0.2726072682481079,0.13308428990619225,0.4246816955690091,0.18156335199194332,120.98674054273174,83.49113602290699,81.88208484872233,68.32289529161021,20.00246905077511,20.95960031635512,27.4175750646691,35.085033833448016,112.02037160583579,24.978582928810532,57.120127604140464,0.625,1.625,3.0,4.125,4.875,0.875,2.0,3.0,3.75,4.5,0.75,1.875,3.0,4.75,6.375,1.0,2.125,2.875,3.875,5.5,0.75,1.75,2.625,3.375,4.375,0.875,2.0,3.0,4.0,5.125,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.25,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.25,0.4978201895473872,0.7075543478388872,0.14467483766626327,0.5619770045615401,0.153004083682338,1.1001903234224908,0.6488994948783766,0.6429198007807292,0.49544132633005133,0.17805016456707257,0.35618831287108527,0.3865807547346998,61.85800904378371,59.632277597671255,47.36383042260849,25.309883106488964,102.64806186009415,69.69660184954057,70.00369126168282,21.05818951794967,80.87731088630338,46.0343256835534,17.009706581860964,0.875,1.875,2.875,3.875,5.0,0.375,1.25,2.0,2.75,3.5,0.875,2.25,3.0,3.875,5.25,0.375,1.25,2.125,3.125,4.0,0.625,1.625,3.0,3.5,4.375,0.625,1.75,3.375,5.25,6.75,attentive
0.25,0.375,0.5,1.0,1.125,0.875,1.75,1.25,0.625,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,1.75,1.25,0.625,1.2979758120033438,0.8084997707997758,0.44754219614348234,0.23571256402581894,0.4006835457960607,0.17417274997064658,0.32976324280854746,0.15419088740080905,0.20843226585853597,0.30982273101744984,0.3110672267651122,0.18421831490917093,34.90553724612735,34.95877280804381,40.17519508780324,27.606816576786585,44.6999269536354,25.591130801502995,32.43683178468835,17.736306764005047,43.2173404569837,65.64399260537476,23.267968465087552,0.625,1.375,3.125,4.0,4.875,0.375,1.375,2.25,3.25,4.75,0.75,1.75,3.0,4.0,5.0,0.5,1.5,2.5,3.5,4.75,0.625,1.75,3.25,4.375,6.5,0.5,2.0,3.125,4.75,6.375,attentive
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.5242622854856966,0.7245385420020303,0.5592368050221521,0.32624781714241774,0.2696740960246994,0.049695357930228196,0.20312801718772144,0.2981226954780802,0.18883858292463768,0.06800330538641872,0.29140355872062,0.2075925047725883,42.48170502992163,23.63445362238367,6.0652181760798385,11.28458773733407,43.94290351714314,44.85054908395508,32.34188331783629,6.516169708353885,84.19575831695526,14.382184311113077,13.149409766295394,0.5,1.625,4.0,5.0,6.375,0.375,1.5,3.125,4.5,7.75,1.125,2.5,3.625,5.125,7.625,0.5,2.125,4.625,6.375,7.5,1.25,4.125,4.75,6.25,7.375,0.5,1.75,3.5,5.125,6.125,attentive
0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.7205007457779636,0.8853300651391847,0.2497850873049781,0.18616368283137336,0.3695977517018437,0.8098114987270211,0.3578218344420898,0.14824690410089103,0.1401851895363195,0.038360303806267114,0.29836906293622717,0.3371909334593799,48.800400554473335,52.976567953297874,50.287827911065854,35.182643610146805,123.96463546938254,44.687496037504985,60.86892152527992,10.996861131141907,76.03911339235317,81.78040346867569,17.237004386919857,0.75,1.625,2.875,3.625,5.5,0.5,1.75,3.125,4.0,4.75,0.625,1.5,2.0,3.0,4.75,0.25,1.5,2.375,3.375,4.75,0.5,1.5,2.875,4.625,5.875,0.625,1.5,2.5,3.25,4.0,distracted
0.25,0.375,0.75,0.625,1.25,0.875,1.125,1.75,1.375,0.25,0.375,0.75,0.625,1.25,0.875,1.125,1.75,1.375,0.25,0.375,0.75,0.625,1.25,0.875,1.125,1.75,1.375,0.25,0.375,0.75,0.625,1.25,0.875,1.125,1.75,1.375,1.2571390780327063,1.2371810975128523,0.18266079233691104,0.31143588096386593,0.14629840651135112,0.6940052276228739,0.18184180307906259,0.22672464894991562,0.23311299268501223,0.24868124384518192,0.12141900749967295,0.04008167279435489,38.358198177159466,74.2300706552811,72.27987535588439,53.26505760822936,129.93241998108923,37.63547025542988,74.34720017467143,47.502141829638425,40.35388513815583,78.64921426718293,16.697738899377132,0.625,1.375,2.5,3.0,3.625,0.375,1.125,1.625,2.375,2.875,0.625,1.375,2.125,2.75,3.375,0.375,1.5,2.875,4.125,5.5,0.375,1.625,2.5,3.625,4.25,0.375,1.125,1.875,2.875,3.75,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.47514205476032023,0.5638943829639893,0.3048009992571294,0.3700072489682776,0.3165520204011778,0.33344641001852604,0.5740009179827974,0.24582671540777556,0.20986047070643118,0.27089608640452,0.022506222423179713,0.15864260992555396,78.43213997529645,26.412472028644167,75.91896489113094,21.447971668720808,114.93077164808695,65.30600692852968,76.2640952378515,24.723167968531477,45.59334211501173,72.62459926491154,30.451584156569268,0.625,1.5,2.25,3.0,4.375,0.375,1.25,2.125,2.75,3.625,0.25,1.25,3.0,4.75,5.5,0.625,1.375,2.125,3.0,3.75,0.5,1.5,3.0,4.25,5.25,0.375,1.125,2.0,2.875,3.75,attentive
0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25517576293808175,1.0400801589618478,0.6949427233799802,0.3310958348379409,0.1948088201214559,0.5148131636921107,0.3120725923670862,0.16959987285447878,0.2167481779696745,0.16334589704521238,0.2806327220686411,0.17746600531193665,41.71755880707025,38.448757318812405,55.7425187354816,60.016289346821765,125.71455677430153,33.76298692031609,53.70308598250904,15.196277201186966,26.01503939385462,49.1478518191142,43.28162494330307,0.375,1.5,2.625,4.25,5.5,0.5,1.5,2.25,3.125,4.0,0.75,1.75,2.875,4.0,5.625,0.625,1.375,2.25,3.125,4.0,0.375,1.5,2.5,4.0,5.5,1.25,2.25,3.125,4.0,5.0,attentive
0.25,0.375,0.5,0.625,1.25,1.125,1.375,1.0,0.75,0.25,0.375,0.5,0.625,1.25,1.125,1.375,0.75,1.0,0.25,0.375,0.5,0.625,1.25,1.125,1.375,1.0,0.75,0.25,0.375,0.5,0.625,1.25,1.125,1.375,1.0,0.75,0.5370118239355941,0.15472629002220084,0.5220626583590767,0.22437007270024237,0.21268597246249052,0.24601424699040206,0.2110380798808526,0.21999677245080831,0.16896667246261127,0.15159365038111172,0.19718720021093422,0.10266109534382474,37.02140345063756,32.887175286011626,9.348541985360557,16.138827988871956,62.012976052800624,40.535757309352306,38.70324432658579,21.349417766351973,49.99885937562088,14.2454645180954,14.985223865896742,0.75,2.25,3.375,4.625,5.5,0.875,2.125,3.125,4.125,5.125,1.125,2.25,3.875,5.625,7.5,0.625,1.75,3.0,4.0,5.0,0.875,1.75,3.125,4.625,5.75,0.625,2.25,3.375,4.5,5.875,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.25,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.25,0.5881045469179137,0.3448426218527216,0.32163864679084136,0.09860802232201561,0.1316393156100155,0.6275854017017183,0.2331541961525571,0.28039520590296413,0.3431923378502061,0.13540622926682327,0.30753780375044876,0.20306842489454693,24.177996338858883,45.95707071241523,63.9672411973618,10.952956158279198,47.89814769144965,36.25580852145012,56.348479181482624,26.895585056973957,44.47692348479486,38.255542980868384,50.64212890503539,1.25,3.25,5.125,7.5,8.5,0.625,1.5,2.25,3.0,3.875,0.875,1.875,2.875,4.0,5.5,0.5,1.25,2.0,2.75,3.625,0.625,1.625,2.375,3.5,4.375,0.5,1.625,2.5,3.875,5.0,attentive
0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.375,0.6661635011117767,0.520607337173515,0.35192568623577086,0.389358763027054,0.36602372700379016,0.6898430474081687,0.3159280452526051,0.563821709101684,0.2032217344578926,0.2083698176911108,0.4423855480402143,0.058559803151006125,25.98043223924779,60.599206158604915,19.338968094448006,37.249591347198255,52.75813058603624,15.589335637112967,48.76150107576383,64.8148854944488,77.87762817913546,44.390992641692094,11.548615125476832,0.375,1.375,2.625,3.5,4.625,0.5,1.625,3.0,4.0,4.375,0.625,1.5,2.25,3.5,4.375,0.75,1.875,2.75,4.0,4.625,0.625,1.625,2.5,3.625,4.5,0.5,1.875,2.75,3.75,4.625,attentive
0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.8449664065804684,0.2880456329900158,0.323485664110026,0.24540569669418172,0.2555368632549299,0.9146579069553888,0.7431132898747229,0.20618276834877947,0.4115378958922572,0.2564593962315818,0.37326614812126724,0.08014953018002553,71.45292172880565,13.658552157111652,40.12349892765017,22.7143856547122,43.159826185235474,22.31856786220332,12.573836777779404,32.54192322405469,16.419349964121363,38.17216331162025,48.85968166495819,1.375,2.25,3.125,3.75,4.625,0.75,1.625,2.375,3.125,4.0,0.625,1.625,3.125,4.375,5.625,0.5,1.375,2.125,2.875,4.125,1.375,3.125,4.0,4.875,5.875,0.5,1.5,2.5,3.75,5.0,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.6876106512477574,0.7751025474353174,0.45614353585460116,0.4909746023082663,0.34144800066418685,0.5902116207699402,0.36980887282637803,0.18696516979892147,0.2607378129430502,0.03216325612953553,0.3327152789967074,0.2905315082829865,16.903543191141942,38.73015925433359,24.758414963810505,45.07097285151562,98.99832421650072,44.12482891012437,75.54958796968464,31.374121880602914,70.11658258270839,47.98058334645352,28.495633463752913,0.625,1.75,3.0,4.125,6.625,0.5,1.625,2.625,3.375,4.125,0.75,2.0,3.0,4.625,5.625,1.125,2.25,3.25,4.125,4.875,0.75,1.625,2.25,3.0,3.875,0.875,2.25,3.25,4.125,5.125,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.5744729459926431,0.27975593350750766,0.3835610182511053,0.2998243075204833,0.2577063444218262,0.4506205347419458,0.06210165980003643,0.17310589751889996,0.3336118129086354,0.17709987316859943,0.23828792182443423,0.16080752567240947,39.93152997377031,22.776253358294248,35.25874835244664,33.92022704609454,51.63732560841154,21.14563019815209,36.19698789780779,14.690206709582105,33.27714071210862,52.09545314497266,13.946125212817625,0.5,1.625,2.75,3.625,6.125,0.75,1.75,2.5,4.75,5.875,1.125,2.125,3.0,3.875,5.375,0.625,1.5,2.25,3.125,3.75,0.875,2.25,3.375,4.875,6.5,0.625,1.625,2.25,3.25,4.25,attentive
0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.5,1.75,0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.5,1.75,0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.5,1.75,0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.5,1.75,0.025468883564006894,0.24604535211368778,0.23067317212335398,0.05557586694705573,0.052753368594390775,0.2753510335611519,0.2316192573036073,0.07689382866892203,0.16535826679136512,0.03506881529852043,0.2083107012998642,0.0620369685637013,18.526659448825995,19.24575613246761,9.77501762399067,12.719869915597558,53.61110489435531,19.57307935654299,15.147148308435497,8.912780052142288,16.457248812089198,7.920587417106176,9.24875942114218,0.375,1.875,5.375,10.25,13.75,1.375,2.5,4.375,6.25,7.75,1.125,3.375,6.375,7.875,10.625,0.75,2.125,3.75,6.25,7.875,1.25,3.125,5.125,6.625,9.0,1.0,2.0,3.75,5.625,7.25,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.25,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.25,0.7776685199738513,0.2836947989792066,0.1568245415661339,0.07191811395915475,0.42384670605915786,0.8188912044020474,0.6027542010332346,0.3587474424268924,0.22946586888026957,0.26041921529991247,0.3213223555539397,0.4719559873699373,54.837713861784245,30.873049582348198,30.187069532881573,26.55422537830941,53.799369898360794,38.16965271636718,14.657406062054077,14.270154510773223,80.52961703757458,75.50072566796734,38.94955095989063,1.375,3.0,4.25,5.0,6.25,0.75,1.625,2.25,3.0,3.75,1.0,2.0,2.625,3.5,4.25,0.5,1.375,2.25,3.125,3.875,1.0,3.25,4.75,5.5,6.375,0.5,1.625,3.0,4.125,5.125,attentive
0.25,0.375,0.5,0.625,1.25,1.125,1.375,1.0,0.75,0.25,0.375,0.5,0.625,1.25,1.125,1.375,0.75,1.0,0.25,0.375,0.5,0.625,1.25,1.125,1.375,1.0,0.75,0.25,0.375,0.5,0.625,1.25,1.125,1.375,1.0,0.75,0.29306144128016287,0.7484025381161259,0.47296799985269045,0.19099428267926138,0.1345950951522232,0.39825355599258666,0.2237752024591394,0.24072968201603248,0.07454602171582406,0.09760719728540075,0.20538748115199845,0.11223097735205975,45.03034000771336,17.704102761215488,7.341140450618213,12.318908365325111,128.88638458113533,40.37904756498624,42.33487357655832,46.601852092929185,23.345350237217993,25.253492053874595,24.70326436834163,0.5,1.625,3.0,4.125,4.75,1.25,2.375,4.125,5.875,6.875,0.875,3.125,4.25,5.25,6.625,1.5,2.875,4.75,5.625,6.5,0.5,1.5,2.75,3.25,4.375,1.0,2.25,3.375,4.25,5.0,attentive
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.5787486147100197,1.279853003696795,0.37939195488213995,0.4331381579906988,0.29282682001409976,0.49712811588488054,0.3271423300399185,0.30959204560596326,0.13637438564553897,0.12929014741173844,0.3043855799846042,0.22816929414364562,19.95931681510891,42.60850600629657,18.626378485972893,12.899683030671248,129.09670077143485,39.587446247844376,65.24178418659923,38.426172945778866,37.23341092529752,42.9732745282767,55.44344663462394,0.5,1.5,2.625,3.5,4.375,0.625,2.375,3.125,4.25,5.125,0.5,1.5,2.5,3.625,4.375,1.0,2.0,3.125,4.625,5.625,0.5,1.625,2.75,3.625,4.75,0.75,1.875,3.125,4.125,5.125,attentive
0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.75,0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.75,0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.875,0.2526846783345074,0.9580536735657903,0.2719234560109969,0.41668530134680987,0.36487988877020655,0.11108454898926651,0.23352304758056328,0.1494319239232066,0.4034740104195898,0.2544070482493255,0.4285280891335666,0.5500555293407028,17.002061370461835,32.89511616583749,20.032662938947606,21.20433606942958,97.17761999276549,35.973820980527854,39.78923863091562,27.591655259984936,39.02720046929256,49.51018280555098,49.02868801632333,0.5,1.75,2.875,3.875,5.125,0.625,1.875,2.75,3.625,4.75,0.625,1.875,3.0,4.0,5.125,0.75,1.75,2.5,3.625,4.875,0.625,1.75,2.875,3.75,5.0,0.875,1.875,2.625,3.625,4.875,attentive
