0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,classes
0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.25,0.375,0.875,0.5,1.0,0.75,1.5,1.625,1.125,0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,1.89396361419014,1.9301817514822712,1.750228316714046,0.8419091329327233,0.7038851834880699,1.352259975975661,0.9699030083225949,0.33602829137614393,0.48337047086921114,0.3257361759110219,0.29268263781353526,0.35814803197296263,238.3160038951227,94.74714139402056,58.74155788336248,61.32027831161859,625.705990820561,401.949381864987,135.81892513231068,148.56322332040446,167.0053291057994,38.61962122513203,54.18193911936034,0.75,1.375,2.125,3.5,5.25,0.75,2.0,2.75,4.0,4.75,0.75,2.75,3.5,4.5,5.5,0.375,1.75,2.5,3.5,4.375,0.375,1.125,1.875,2.625,4.25,0.375,1.375,3.25,4.875,6.0,attentive
0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,2.305818323962926,1.3247417699980766,0.8730224530507933,0.7908991751496424,0.4143502439433709,0.5900272911970824,0.2975007459937515,0.37767591454615307,0.1636776344332281,0.15983190282030657,0.33260565492871275,0.23432714971698904,48.516056080926326,65.68601121350225,30.469347224638295,24.062696468497233,142.3046343255371,106.62773987132127,55.63979639518635,51.79152972901568,114.97702629828063,70.95376841978718,42.0134010909724,0.5,1.375,2.25,2.875,3.75,0.625,2.0,2.875,3.75,4.625,0.5,1.5,3.125,4.5,5.375,1.125,2.125,3.25,4.625,5.625,0.5,1.375,2.375,3.25,4.625,1.25,1.875,3.25,4.5,5.5,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.625,0.75,1.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,0.75,1.75,1.2586589163967166,1.1726060792797737,0.4882253225795655,0.2152118150180186,0.45027399354300346,1.19926886183214,0.1149813242410821,0.19003570374842557,0.25833068125412023,0.42919586539676774,0.28267734207349854,0.12675849277876103,39.438190846153184,62.16994253996949,74.37261907365409,22.62887693142574,113.12418337414296,43.35635132603654,56.398232956095015,39.116605564321276,49.687694041921,58.493036783754086,88.19034959719302,0.375,1.25,2.125,2.75,3.625,0.75,1.75,2.25,2.875,3.75,0.75,1.625,2.875,3.875,4.75,0.5,1.375,1.875,2.75,3.75,0.5,1.25,2.375,3.625,4.625,0.5,1.875,3.375,4.5,5.375,attentive
0.25,0.375,0.5,0.625,0.75,1.5,0.875,1.625,1.375,0.25,0.375,0.5,0.625,0.75,1.5,1.625,0.875,1.375,0.25,0.375,0.5,0.625,0.75,1.5,0.875,1.625,1.375,0.25,0.375,0.5,0.625,0.75,0.875,1.5,1.625,1.375,1.2940313250474702,0.28529945676155927,0.5443060246780854,0.29329715055233657,0.12364486896355564,0.330064235165744,0.3331689829973278,0.22601430088696767,0.07074931715147807,0.17712162688786323,0.23447091298260364,0.31639898572100106,49.24017178619677,34.510305818068744,19.759455944644458,17.05019334074517,51.16185849425389,26.714315545435426,21.962276399448253,40.78351484912768,40.68934840109891,30.538016015926768,10.075498673807319,0.75,2.125,3.875,5.125,6.25,1.25,3.375,5.0,6.375,7.875,0.625,1.75,2.875,4.125,5.375,1.125,2.75,4.125,5.625,6.875,0.75,2.5,4.125,5.0,6.25,1.5,3.375,5.875,7.75,9.625,attentive
0.25,0.375,0.5,0.875,1.0,1.125,0.75,1.625,1.5,0.25,0.375,0.5,0.875,1.0,0.75,1.125,1.625,1.5,0.25,0.375,0.5,0.875,1.0,1.125,0.75,1.625,1.5,0.25,0.375,0.5,0.875,1.0,1.125,0.75,1.625,1.5,2.9576911689510874,1.1416684845469849,0.6446773422583502,1.0209099204050545,0.6074199800348006,2.004051605802189,1.181970151144322,0.8619526912320509,0.5607049005276032,0.5771663530844081,0.34074690918844086,0.3611899750435037,215.44877515790085,90.97380698914534,147.5038811780281,51.28171220065174,318.7192371609818,335.66762258574187,189.67631138573933,142.80321392146888,111.26482258573117,148.2825383444903,137.61901754405932,0.625,2.0,2.75,4.0,5.375,0.5,1.25,2.0,2.75,3.375,0.625,1.375,2.0,2.75,3.5,0.375,1.25,2.0,2.75,4.0,0.5,1.25,2.0,2.75,3.875,0.375,1.0,1.875,2.625,3.25,attentive
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,4.414103488318726,1.8082827682625018,1.440292212774316,1.046147238283633,0.5140950677742535,1.1915579789893969,1.1710056270790181,0.4416131418821555,0.41052403641943,0.20375164422912723,0.5600667472682059,0.5809063427606365,207.20886872571413,120.2709729411921,82.97447686432379,75.67135939965385,165.3625536588431,225.9403237856796,259.45329642592003,164.3401946183405,220.89499385204888,202.25393686107296,153.39131838645235,0.625,1.875,3.125,5.0,6.5,0.625,2.0,3.625,5.375,6.25,0.875,2.25,3.75,5.5,6.75,0.875,2.125,3.75,4.75,5.375,1.0,2.25,3.125,3.75,4.75,0.625,1.875,3.125,4.125,5.125,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.625,0.75,1.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,0.75,1.75,4.591235802540592,0.8805773155796776,2.103117266640879,1.7564438561140279,0.9082349243765929,0.9270742150819905,0.6300560309401728,0.847353302714343,0.42140786090989113,0.23756857804151846,0.5114686654078167,0.4641408953138478,134.28510262987393,119.94231947391866,74.65206602653815,35.40911151801792,170.55750534498745,63.614372493138994,102.49279524540346,31.392971256474652,180.04877389562796,227.72657845270842,67.32410515994624,0.5,1.25,1.875,2.75,4.0,0.625,2.25,3.25,4.875,5.875,0.625,2.25,3.25,4.625,5.75,1.0,2.125,3.25,4.5,5.875,1.0,3.0,4.25,5.375,6.875,0.5,1.625,3.125,4.0,4.75,attentive
0.25,0.375,0.875,0.5,0.75,1.0,1.5,1.375,1.625,0.25,0.375,0.875,0.5,0.75,1.0,1.5,1.375,1.625,0.25,0.375,0.875,0.5,0.75,1.0,1.5,1.375,1.625,0.25,0.375,0.875,0.5,0.75,1.0,1.5,1.375,1.625,1.3614876762231005,0.8135749002985622,0.558195771190599,0.3356810348701747,0.3185260239435656,0.3748822612261893,0.38865815504453893,0.6713961025635589,0.5669291586454067,0.27502108822305676,0.22552193492327507,0.6246145485867007,74.46997297037048,66.73227643263277,69.49430190489102,38.020852448198035,77.02059382282525,41.86872886440066,36.43590394152488,79.66167348853641,49.277278192601635,39.89467847799957,9.617851443949267,0.375,1.125,1.75,2.625,3.5,0.375,0.875,1.625,2.375,3.125,0.625,1.875,3.25,4.0,4.875,0.75,1.625,2.5,4.625,5.625,0.375,1.25,2.25,3.5,4.75,1.5,3.25,4.625,5.375,6.375,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,1.0974818839148723,0.5373462435940902,0.4278730585198216,0.46076508769549995,0.4919378306059204,1.3279839045598245,0.6854214614081598,0.4808198429356292,0.1358671426466991,0.470579658858758,0.4361173680923228,0.791885875226657,97.02214221095208,74.61061600058373,25.632331994947997,71.56336724525266,132.8640619960237,80.3980104128206,36.45439032728836,45.84479027988173,107.86619943592358,55.2372410808247,117.3501686640861,0.5,1.75,2.625,3.875,4.75,0.625,1.875,3.0,3.75,4.625,0.5,1.375,2.625,3.625,4.625,0.875,1.875,2.875,3.625,4.625,0.5,1.5,3.0,4.0,4.875,0.875,2.0,3.0,3.75,4.625,attentive
0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.125,1.25,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.125,1.25,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.125,1.25,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.125,1.25,0.3481615274171576,0.23570347581355403,0.12591469088405638,0.08096461623162846,0.026107653542217706,0.3261824860617838,0.318836596169274,0.21198072853697258,0.0427270917553035,0.08239487978727555,0.339947618137126,0.1487382166397715,5.890866526881445,12.507377272306234,8.648076041358275,2.3629964771008254,10.686387016331578,14.83283918701884,10.256542600102502,4.483686033181446,13.439620086543794,15.856572393122843,10.121570310542968,1.25,5.25,8.875,15.75,19.625,1.5,3.0,5.875,10.125,15.25,2.875,5.0,6.875,9.125,12.125,3.5,12.0,17.25,25.25,30.5,2.125,6.125,8.625,12.5,14.875,4.375,8.625,10.125,16.375,26.125,attentive
0.375,0.625,0.25,0.5,0.75,1.0,1.25,1.5,0.875,0.375,0.25,0.625,0.5,0.75,1.0,0.875,1.25,1.5,0.375,0.25,0.625,1.0,0.5,0.75,1.25,0.875,1.5,0.375,0.625,0.25,0.5,0.75,1.0,1.25,1.5,0.875,2.5833516779007484,1.459406534768973,1.2125624166752969,1.0885705484834103,0.3456448707711809,0.9436666387951023,0.780530760059504,0.8991247430612359,1.3971620187791174,0.7803377900571069,0.5655068571520045,0.2269478594532147,83.49784910820132,115.428668230886,242.13479644527246,62.99937174817184,71.77395119490392,128.38790172894537,62.82608783068751,49.22681582728531,194.58176431585653,73.99109042063641,120.76181438729303,0.125,0.5,0.875,1.375,1.875,0.125,0.75,1.0,1.375,1.75,0.25,0.625,1.0,1.375,1.625,0.25,0.625,1.0,1.375,1.875,0.25,0.625,1.25,2.125,2.5,0.375,1.0,1.5,1.875,2.5,distracted
0.25,0.375,0.5,1.125,1.0,0.625,1.25,1.875,0.875,0.25,0.375,0.5,1.0,1.125,0.875,1.25,1.875,1.75,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,1.875,0.875,0.5459458328058394,0.45762153692801466,0.43681711293839137,0.32694011213856605,0.2338185814094419,0.3701557450091468,0.31227419067845114,0.13955895799910611,0.47657412027625623,0.04393919761685538,0.2314313669562934,0.40891970605881417,54.408368676109966,93.58401316845658,30.10977389936354,45.42377161925848,40.20523520582814,27.755330496675253,14.031320238964364,28.20160815307008,63.22576161141472,104.62655557262894,75.96001783338602,1.0,2.625,5.0,7.25,9.5,0.875,1.5,2.375,3.25,4.25,0.625,1.625,2.625,3.375,4.375,1.25,2.375,3.25,4.75,5.75,0.625,3.0,4.375,5.625,6.5,0.625,1.5,2.5,3.375,4.625,attentive
0.25,0.5,0.375,0.875,0.75,1.125,1.5,0.625,1.25,0.25,0.5,1.125,0.375,0.625,1.25,0.875,1.0,1.5,0.25,0.5,0.875,0.375,0.75,1.125,0.625,1.25,1.5,0.25,0.5,0.375,0.875,0.75,1.125,1.5,0.625,1.25,4.809976509352543,3.4612765796422864,4.5338463158187725,2.5513391561276126,2.7583010385357283,6.1814152118217,2.1309463794561383,1.2879253610668333,1.7359956020410443,0.8852893131709578,0.9062333801756131,0.8559879849443867,254.47443481846588,283.18825524276997,212.77784877610935,93.71985561254512,468.1642906390068,267.12575456898895,339.67654340251306,185.532260488075,1972.4356461913378,633.7061811379493,641.3873048797678,0.375,1.25,2.25,3.125,3.5,0.25,0.625,1.125,1.625,2.375,0.625,1.0,1.375,2.25,3.125,0.375,1.125,1.875,2.25,2.75,0.5,1.25,2.0,2.625,3.5,0.375,1.125,2.0,3.125,3.375,distracted
0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.5,1.0,0.25,0.375,0.625,0.75,1.125,1.25,1.0,1.625,2.125,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.5,1.0,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.5,1.5,0.7386837037087417,0.7142406535868082,1.1385982268920516,1.0014610402148212,0.39470511645571155,3.4331363955876126,1.1850186290839455,0.5891054711550526,0.8068278588518357,0.4907788372262756,0.5362879869671878,1.04562206492081,180.46731464558718,204.64297463076196,119.90992931267768,55.73988665111157,232.5539638846971,269.15743939701804,186.17138582408674,195.29426471134065,274.0285410750656,252.42819649605335,246.48362643704087,0.375,0.75,1.375,1.875,2.375,0.375,0.875,1.5,2.25,3.25,0.75,1.875,2.5,3.0,3.625,0.5,1.75,2.5,3.25,3.75,0.25,0.75,1.375,2.125,3.25,0.75,1.75,2.5,2.875,3.5,distracted
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,3.917577303578782,1.4394508017007384,1.1730796408721873,1.0908052079418873,0.6428757724564291,2.88175760602114,0.5230731882273635,0.41067650325928057,0.35913258960922617,0.2632597315603713,1.0389078822735818,0.37626285301639384,64.32917330273895,69.03600352535261,28.927206931361155,16.79737471358102,183.82599372347283,271.353437049507,243.1117292835475,164.51227317009878,104.92489538812687,50.231937303331016,16.5717080534939,0.5,1.5,2.25,3.125,3.875,0.625,2.25,3.25,3.75,4.625,0.625,1.625,2.5,3.5,4.625,1.0,2.75,3.625,4.5,5.75,0.5,1.25,2.125,3.0,4.0,0.75,2.75,3.75,5.125,6.0,attentive
0.25,0.375,0.5,0.875,1.0,0.75,1.125,1.625,1.5,0.25,0.375,0.5,1.0,0.875,1.125,0.75,2.25,1.625,0.25,0.375,0.5,0.875,1.0,0.75,1.125,1.625,1.5,0.25,0.375,0.5,0.875,1.0,1.125,0.75,1.625,1.5,3.8319732967930404,2.095285499447852,1.0239559916859315,0.9687816500370474,0.846003527860049,0.5966298653604938,1.1334856406308833,1.4548378618583038,0.7478900635064115,0.6419267864136109,0.5679787090783953,1.1907423125214591,221.5894340124377,310.0278682807289,108.22054562596843,88.4642267925016,582.8842952181247,321.0261288302557,145.13214731640218,164.14891535761564,221.7482846975647,173.74791979213524,156.11796236580815,0.5,1.75,3.25,4.0,4.75,0.625,1.5,2.5,3.5,5.375,0.625,1.375,2.375,4.0,5.0,0.875,1.625,2.5,3.375,4.5,0.625,1.5,2.25,3.125,4.0,0.625,1.75,2.625,3.125,4.375,attentive
0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.757825612661834,0.3932780277197004,0.11251688261095488,0.11234276579159895,0.09990620422314338,0.48513557756776243,0.23441600838832868,0.08258010558526321,0.13445077416516332,0.10725060593435054,0.2629513146965733,0.28333354859192755,67.3878776335376,62.65546776569066,17.742402119955273,19.490122406917084,52.15604938258744,13.42391521485481,24.03387110798728,27.326916860528904,10.085343021170301,24.68749861164866,17.107685641565396,0.875,2.875,5.25,6.625,7.875,2.0,4.875,6.625,8.5,10.375,1.125,2.625,4.125,5.75,7.375,1.875,3.375,4.875,6.5,8.25,1.375,3.0,4.375,5.5,7.0,1.125,4.125,6.5,8.625,12.5,attentive
0.25,0.5,0.625,0.875,1.25,1.0,1.625,2.0,1.375,0.25,0.5,0.625,0.875,1.25,1.0,1.625,2.0,1.375,0.25,0.5,0.625,0.875,1.25,1.0,1.625,2.0,1.375,0.25,0.5,0.625,0.875,1.25,1.0,1.625,2.0,1.375,3.7612398247580296,0.9480199441097028,1.325892373243006,0.9157869512780876,1.1772148799023798,3.628001331966077,1.4727453231389738,1.158793443736229,0.7276033486312491,0.8632534888446811,0.3000502853385384,0.4530680870093791,211.26727604128848,126.26676410454695,150.21951107092778,184.10937046804247,153.56411577365805,196.7262527809154,92.11097965985442,71.08575157112385,206.620941313974,214.84680144656556,340.81383347350385,0.25,0.75,1.25,1.75,2.125,0.25,0.75,1.375,1.75,2.25,0.25,0.75,1.25,1.625,2.125,0.25,0.625,1.0,1.75,2.125,0.25,0.625,1.0,1.5,1.875,0.25,0.625,1.25,1.75,2.125,distracted
0.25,0.375,0.75,0.875,0.5,1.375,1.0,1.5,0.625,0.25,0.375,0.75,0.875,1.375,0.5,1.0,1.5,0.625,0.25,0.375,0.875,0.75,0.5,1.375,1.5,1.0,1.25,0.25,0.375,0.75,0.875,0.5,1.375,1.0,1.5,0.625,4.337980992552988,1.6077691300256354,1.1082390168371328,0.869100997380959,0.508775515115043,1.6447707888676906,0.5840218934891959,1.0625357268393025,0.3516159854428504,0.4836973188808474,0.3596658848164246,0.3591265192136864,96.65914848528742,62.58182578007113,88.99211858154924,39.86970850617876,133.4791379124726,52.98944698971732,116.36963488351682,118.6248635440126,114.6408882560953,58.476286451393364,63.429480822186534,0.375,1.625,2.625,3.25,3.875,0.5,1.125,1.875,2.5,3.125,0.375,1.125,2.25,3.0,3.875,0.375,1.625,2.25,2.875,4.0,0.375,1.625,2.25,2.75,3.375,0.625,1.375,2.125,2.875,3.5,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.875,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,1.25,1.0173185796571171,0.4873256263571219,0.6844102894036094,0.5657047821470136,0.12986007916073208,1.4578173072290412,1.0570130128238822,0.27786527877031036,0.34786012656045084,0.6412276623131771,0.4045121130648175,0.5666101155942356,119.84910043058895,93.44559000638246,61.086643405215774,76.90032804108996,175.33125462560784,100.08070195138113,86.66015948523504,40.80625421965939,180.5710993909713,146.9232906051062,33.371535944590484,1.125,3.125,4.0,5.0,5.75,0.5,1.25,2.0,2.625,3.375,0.5,2.25,3.125,4.0,4.875,0.75,2.375,4.0,4.875,5.75,1.125,2.0,3.375,4.625,5.375,0.75,1.875,2.875,3.875,5.125,attentive
0.25,0.375,0.5,0.625,1.25,1.125,1.375,0.75,1.5,0.25,0.375,0.5,0.625,1.25,1.375,1.125,0.75,1.5,0.25,0.375,0.5,0.625,1.25,1.125,1.375,0.75,1.5,0.25,0.375,0.5,0.625,1.25,1.125,1.375,0.75,1.5,3.4461377677659843,2.3780068603489077,2.516298097222211,1.2293862018189534,0.8059476829702216,0.9289803469262098,0.436945997963827,0.2039736219452527,0.41911624164547934,0.1875236528799067,0.8153551411726334,0.49634008577724226,235.72262012541253,151.72722062545762,111.97446424699048,100.11120416101404,485.00770886517995,204.86034284144645,102.39419477369282,106.55902651749189,84.79508771157957,42.22842566644906,22.120321566021445,0.625,1.625,2.75,4.0,5.0,0.75,3.625,4.75,5.75,6.875,0.75,1.875,2.875,3.875,5.625,0.5,1.5,2.5,3.375,4.125,0.625,1.625,2.625,3.5,4.375,1.125,4.375,5.375,7.25,8.125,attentive
0.25,0.375,0.75,0.875,0.5,1.375,1.0,0.625,1.5,0.25,0.375,0.5,1.75,1.875,1.625,3.0,2.0,2.875,0.25,0.375,0.75,0.875,1.375,1.0,0.625,0.5,1.5,0.25,0.375,0.75,0.875,0.5,1.375,1.0,0.625,1.5,5.147078698245148,3.3370735719444076,2.068618822751791,1.8967360001083133,1.215484701984488,1.342976415809064,0.7463891242867993,0.7749412752125487,0.893449040885512,0.6171323731076438,0.49481788490795053,0.5046916272832626,178.08754054763943,161.39963834935116,250.2758502609622,144.11356045977118,608.7096320353907,381.9222781634753,169.37429780258796,47.45079297764158,286.64300990523776,400.50614308837385,250.80602670029975,0.625,1.375,2.125,3.0,3.75,0.5,1.375,2.25,3.5,4.5,0.625,1.125,2.0,3.5,4.25,0.75,1.75,2.375,3.5,4.375,0.5,1.25,2.375,3.25,4.0,0.75,1.5,2.25,3.0,3.875,distracted
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,2.0,1.0,1.875,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,4.525555528690604,0.8345574968879323,1.2992353427148597,0.6078834223291414,0.6761663618067776,2.460178497002473,0.3414389757359283,0.20303478020151614,0.28249402294525366,0.2938526813562841,0.373748890680664,0.332475051535745,68.00826586622715,55.88129065526092,43.191581546089495,15.471581379141131,131.19013011101583,36.062909172670196,65.53386219333363,78.0382906504227,114.68931660594212,28.448152923300224,36.58510169708935,0.625,1.625,2.375,3.25,4.75,0.625,1.625,2.375,3.75,4.625,0.625,1.75,2.875,3.875,6.375,0.875,2.125,3.375,4.875,7.125,1.0,2.125,3.125,4.0,4.875,1.0,2.75,4.125,5.75,7.5,attentive
0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.27739539368779625,0.4047476511699188,0.6288872574055133,0.4699138091462028,0.4064884082419694,0.7206739871071629,0.8756932415479878,0.418910230720318,0.25594580155955426,0.29289370456239733,0.09573355536175761,0.31987138215323674,57.54656007995892,19.492295193863704,12.693131044743637,19.823032820890475,107.75140408830428,76.87141408546884,28.627282583797744,32.57178495463061,143.81039638779595,82.03620263783044,33.198236022455006,0.75,1.875,2.875,3.75,4.75,0.375,1.375,2.25,3.5,4.5,0.875,2.0,3.5,4.875,5.875,0.625,3.875,5.0,5.75,6.5,1.0,2.0,3.25,4.25,5.375,0.5,1.875,3.0,3.75,5.25,attentive
0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,0.6852661932062245,0.5095371815821645,0.3848913130550538,0.25284918267083223,0.3981953628486393,1.169935304590517,0.596523290656503,0.5723795328627497,0.09842577920153701,0.12928423568499212,0.09458572893930031,0.2250904193525595,70.5894970085646,63.06892073615644,16.365433253781838,29.00873669969266,57.243923344487015,52.827778564474976,42.307084129153814,8.656814173381163,75.08542686777986,74.52538074213066,81.73261051985496,0.625,1.75,3.0,4.0,4.875,0.75,1.875,2.75,3.625,4.25,1.0,1.875,3.0,4.5,5.25,0.625,1.875,2.875,3.75,4.5,0.875,2.25,3.0,4.0,4.75,0.5,1.875,2.875,4.25,4.75,attentive
0.25,0.625,0.375,0.75,1.125,0.5,1.0,1.25,1.625,0.25,0.625,0.375,0.75,1.125,1.625,1.0,0.5,1.5,0.25,0.625,0.375,0.75,1.125,1.0,0.5,1.25,1.625,0.25,0.625,0.375,0.75,1.125,0.5,1.0,1.25,1.625,2.392696806327664,1.1970722393735984,0.8762439293152517,0.9959329753530876,0.38915901709139394,0.6962825433295963,0.9912784665044585,0.6491619150712926,0.7606967342517464,0.5455161258200927,0.44315927974423597,0.34523745833764574,162.9874872875867,130.3284616974681,132.23316010332243,59.02780291650774,68.61686941224887,79.79124360658871,109.61718233437276,87.06316144307245,219.32143851527212,131.1960361229133,187.57521186456788,0.25,0.875,1.25,1.75,2.25,0.375,1.0,1.5,2.0,2.625,0.5,1.125,1.625,2.125,2.75,0.375,1.0,1.625,2.0,2.75,0.5,1.0,1.625,2.0,2.625,0.375,1.0,1.625,2.625,3.25,distracted
0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.36074470042982215,0.5212067971527362,0.36367540978913865,0.18338918746990288,0.35184828476136876,0.6033443181439264,0.2225329710445468,0.3653503695952951,0.12040034668122009,0.1438049780244439,0.19596970738020664,0.31160564601932866,77.96894064977536,57.45664603151385,30.952286420792333,16.516789464485615,106.34712965839446,39.364472249044994,29.226940932761266,35.81178966374935,48.61653990715545,72.41087138533102,18.469375987265504,0.625,1.75,2.75,3.625,4.625,1.0,2.125,3.0,6.0,7.125,0.375,1.25,2.125,4.0,5.125,1.125,3.0,4.75,6.375,7.125,0.75,1.625,2.625,3.375,4.375,0.375,1.375,2.875,4.5,5.625,attentive
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.375,1.875,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.6443803791727708,0.8347865518239928,0.569037137387857,0.6592416334759098,0.4570045573785562,0.26511965545532934,0.7173226799981219,0.2558917622298493,0.4079933919472015,0.47214378139804364,0.23789456578955268,0.2922136833739984,76.11962646581655,53.25961052347465,92.80129319031072,51.10423366325522,138.13754629830916,73.07962599053018,56.46660244955373,40.775392385858495,97.63457259829752,115.6107896022129,127.85598040675617,0.625,1.75,2.875,4.25,6.25,0.375,1.25,2.25,3.0,4.0,0.5,1.75,3.375,5.375,7.0,0.375,1.25,2.125,3.125,4.0,0.5,1.625,2.75,3.875,5.0,0.5,1.125,2.125,3.0,4.25,attentive
0.25,0.375,0.75,0.625,0.875,1.25,1.75,1.375,1.125,0.25,0.375,0.75,0.625,0.875,1.25,1.375,1.75,1.125,0.25,0.375,0.75,0.625,0.875,1.25,1.75,1.875,1.125,0.25,0.375,0.75,0.625,0.875,1.25,1.75,1.375,1.125,1.2563221506480158,0.44306636653283754,0.7426039730789041,0.5731051601168003,0.23615539387957227,0.32860785132707715,0.3704468511794416,0.3545183539412225,0.3577120950297787,0.23466663246622158,0.2254477160244822,0.2025318791863933,26.739863804338135,48.893673750234356,48.90881038647056,24.22743366128133,74.25367364027984,90.21419538744159,27.748399032934223,48.551097590028846,116.58871778120054,161.67752431748343,41.545003429666544,0.375,1.0,1.5,2.25,3.625,0.5,1.75,2.75,3.5,4.875,0.375,1.0,1.75,3.0,3.75,0.5,1.125,1.75,2.875,3.5,0.375,1.125,1.625,2.25,3.25,0.375,1.0,1.625,2.75,3.375,attentive
