0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,classes
0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.0760650634765625,0.9941236707899306,0.00022952797644744993,0.00019814479413275929,4.3297784326616725e-05,6.748324072752651,-0.19708216379467744,-1.1763750432231215,-1.1942332802343538,1.0284798636585277,0.7760974765166617,-0.25871517908833974,-0.0190705276910883,0.8502326673965923,0.10772705078125,8.680572509765625,0.3887939453125,0.770111083984375,0.03961181640625,0.97735595703125,1.8841552734375,-11.043243408203123,-11.2152099609375,0.05462646484375,0.068115234375,0.0350341796875,6.796417236328125,11.432037353515623,11.985321044921875,0.07403564453125,0.99371337890625,6.3702392578125,-4.8786163330078125,-3.0841827392578125,0.015150180739761817,0.014076391374665572,0.006580105191151334,2.597753658981669,0.9777665221819464,0.982158264929918,0.9223127335242836,0.9799029756945866,0.9628123369315267,0.9850571177013688,2.685765814970445,2.295691845319781,2.744604989475735,1.2414876760041234,0.9308678268534117,2.9476074719066756,2.3548648124853813,0.7244444537645457,1.111840653724403,0.9100917152269166,0.34025923417256254,0.6672409149386375,0.6246320871142853,0.7779787192528209,0.27488766106564677,295.69071488154646,320.0116531479181,256.8440201840866,124.2145120752668,82.8536374852438,229.7062459344415,389.08993801241115,297.61055716768055,381.1756380577601,91.70000712970624,565.0314841084753,522.6523312791323,354.7393652803918,289.64199113981545,112.86394183058647,0.375,1.625,2.375,3.75,5.25,0.5,1.625,2.5,3.125,4.625,0.25,1.0,1.75,2.625,3.5,0.75,1.75,2.75,3.875,4.375,0.375,1.375,2.5,3.75,5.125,0.5,1.375,2.25,3.25,4.625,attentive
0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.25,0.375,0.75,0.875,0.625,1.25,1.375,1.875,1.75,0.05967254638671875,0.9920120239257812,0.000232976451049518,0.00023042123865857274,2.467131829336441e-05,2.9453920630012913,0.3771613642573339,0.9726297513034088,-0.14095726414497456,0.9248572790874241,4.024445429008435,-0.1767268310036969,-0.42212947631857123,-0.03944195773519654,0.100341796875,7.4169921875,-2.87109375,3.132781982421875,0.02960205078125,0.9774169921875,0.411224365234375,-9.488067626953123,-4.02252197265625,0.05908203125,0.07073974609375,0.03253173828125,7.005767822265625,6.616973876953123,7.155303955078125,0.063720703125,0.992034912109375,5.764617919921875,-6.721649169921875,-2.160797119140625,0.015263566131462136,0.015179632362431337,0.004967023081621869,1.7162144571705749,0.985438461232509,0.9816576273174831,0.892480450060645,0.9855621437763304,0.9850675005426484,0.9835046650976287,3.283599649021665,3.1995013638364105,2.198771778516668,1.934171623702065,2.031058222284375,3.023137043910701,2.3445680017911985,2.151112946019581,2.2991242251341677,1.0895375039247732,0.1367194501236814,0.34848375255334646,0.29239356787617465,0.5049617587076414,0.37567555713105166,521.0080645631123,218.27094351132087,268.3822468682261,225.09328593241008,300.0702607603574,327.4224550224129,418.4157893519012,193.41555666275957,140.46873304491078,201.3561839231001,326.8415165976555,427.1438568641711,351.2577620705985,330.8939422459621,118.26270997397847,0.5,1.125,1.75,2.375,2.875,0.75,1.5,2.125,2.875,3.625,0.5,1.125,2.125,2.875,3.5,0.5,1.25,1.75,2.25,2.875,0.5,1.25,1.875,2.5,3.0,0.625,1.375,2.0,2.75,3.375,attentive
0.25,0.375,0.5,1.0,1.125,0.875,1.75,0.625,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,1.75,0.625,1.25,0.046641031901041664,0.98997802734375,0.0001870920938701683,4.2615266397471016e-05,3.0253524567755566e-05,2.9349893136702265,0.818219464470039,-0.9795956359539115,2.8635876174905386,0.9685617932446751,5.249685323561688,0.9186781768344958,0.18226481942051365,2.6310334675274074,0.05670166015625,8.074951171875,-1.876678466796875,1.5850830078125,0.02960205078125,0.9691162109375,4.119720458984375,-8.912353515625,-6.86370849609375,0.06622314453125,0.027099609375,0.03314208984375,3.955230712890625,7.035675048828125,8.44879150390625,0.047943115234375,0.99102783203125,5.8879852294921875,-7.10296630859375,-2.03369140625,0.013678161202082987,0.0065280369482311465,0.005500320405917783,1.7131810510480865,0.979897426349414,0.9797890765911255,0.8987104161452564,0.9699824343735234,0.9802973101387314,0.9718831566533,2.397421895971819,0.7320069712958307,0.9457229580828986,0.7959431176354096,0.4151663176399778,0.3914603399093617,1.2209806014752012,0.7655415954933505,0.32811911248679076,0.4618862305162933,0.48395672883728263,0.2715656997599168,0.26338646230605367,0.4313716552868765,0.22928352099617122,3.019343573567004,140.12704981358405,51.57026995295673,10.11907588293401,18.174173727314283,329.890824794098,160.93438057498417,171.86024523513657,86.59089891336149,51.27057666223593,80.53266052798716,244.49562223221488,171.08106574394094,192.90557839849384,154.58818335866442,0.75,2.5,3.375,4.625,6.0,0.375,1.875,2.75,4.125,5.0,1.0,2.0,2.75,3.75,4.625,0.25,2.25,5.125,7.125,7.875,1.125,2.375,3.5,4.375,5.375,0.625,2.125,3.0,3.875,5.0,attentive
0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.75,1.5,0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.75,1.5,0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.75,1.5,0.25,0.375,0.5,0.625,0.75,0.875,1.625,1.75,1.5,0.05107988630022321,0.9893177577427456,2.857442160091058e-05,1.4990658847129484e-05,4.128689599067705e-06,0.31615573716571244,0.14047946262078523,-0.1230683438490626,-0.2756482599592096,0.017067843203587785,0.42680000054576217,-0.7600272088543418,-0.7709154072802331,-1.2673302033307041,0.0596923828125,6.5496826171875,-5.45806884765625,-1.861724853515625,0.04534912109375,0.984130859375,5.121612548828125,-7.574005126953125,-3.54400634765625,0.021484375,0.01434326171875,0.00848388671875,1.428070068359375,2.115936279296875,1.682281494140625,0.0511474609375,0.9888916015625,6.0113525390625,-6.68426513671875,-2.549591064453125,0.005345504803188431,0.003871777220751406,0.002031917714639967,0.5622772778315983,0.9383533437612271,0.9713057493916122,0.9509669827780075,0.9740631564809633,0.9650082512056545,0.9517373041466354,0.42653369050767537,0.42181100139420935,0.1624742058335728,0.24394547315831214,0.15641345994539546,0.5320112295990005,0.22696055498680628,0.17077304301593788,0.1228725264327221,0.10207425222749993,0.22951645652627883,0.10734150503268476,0.10445091534327451,0.055556321267702824,0.07371909908381696,42.44495499564803,50.38402311260826,26.455039736714287,24.548203283676152,8.57221313206802,57.59102781346046,59.77758165495962,25.349721446508294,17.59919003152797,21.31395872212819,26.150079838700552,34.93357600160149,66.93909074907737,19.94679847762146,16.764624721578304,1.375,4.25,6.625,8.25,13.0,0.875,2.625,5.125,6.5,8.0,1.875,4.75,6.375,7.625,9.125,1.125,2.625,3.875,5.0,6.375,1.25,3.75,5.125,6.25,7.5,1.0,2.375,3.875,6.125,7.375,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,2.375,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,2.375,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.05484787961269947,0.9859865878490691,2.6186008402641728e-05,7.668255491459618e-06,1.0019327731842699e-05,0.7482447285205126,1.0930991437553594,0.38276173644375777,-1.1045945622091518,-0.7539154379175907,-0.5768946261690577,-1.113727881061337,0.3401959487352073,0.07707085432932281,0.059814453125,6.35528564453125,-4.38140869140625,-1.069183349609375,0.04931640625,0.9801025390625,4.927215576171875,-7.902984619140625,-3.491668701171875,0.0191650390625,0.010498046875,0.01220703125,1.428070068359375,3.521575927734375,2.4224853515625,0.05487060546875,0.98651123046875,5.585174560546875,-6.975860595703125,-2.4224853515625,0.00511722663194056,0.002769161514151823,0.0031653321676946796,0.8650114036939124,0.9548206855472392,0.9583095193305815,0.9005408570430292,0.9758762738979913,0.9810826908153606,0.9663829676770652,0.8693613053057124,0.31431859816376806,0.31469888796210305,0.3608759231574322,0.2545999492134179,0.5288651407105228,0.2482842643689136,0.14101242199286187,0.20845245295420026,0.09120428076372439,0.14530999403472195,0.083732257195684,0.29350878826855226,0.32534781567885773,0.21170760474716252,78.8286777708803,50.36373314432476,51.30072188508168,27.51905287600876,33.79844478731009,168.0146392475588,114.88882081031134,60.95166758183314,41.35314549978086,46.45262568201539,95.29688235472031,37.30833937633428,39.30115264911782,65.61741644363252,18.743030694008592,1.0,3.25,4.375,5.5,6.5,0.75,1.5,2.375,3.25,4.125,0.875,1.75,3.875,5.0,6.875,0.5,1.5,2.25,3.125,3.625,0.75,1.5,2.5,3.5,4.625,1.375,2.25,2.875,3.625,4.5,attentive
0.25,0.5,0.375,0.75,1.125,0.875,1.375,1.75,1.5,0.25,0.5,0.375,0.75,1.125,0.875,1.375,1.75,1.5,0.25,0.5,0.375,0.75,1.125,0.875,1.75,1.375,1.5,0.25,0.5,0.375,0.75,1.125,0.875,1.375,1.75,1.5,0.04676466721754808,0.9860405555138221,0.004475684990243154,0.0008442311363109598,0.0008865886438923182,27.220204331122726,1.590991046047802,-0.583924641814362,1.8773457749108546,4.1122583350735615,2.4010682218856445,0.2431321610866486,3.287651236137698,2.308821518484268,0.12786865234375,14.213409423828125,14.6246337890625,17.966766357421875,-0.07080078125,0.86285400390625,-3.895416259765625,-13.854522705078125,-33.383941650390625,0.43890380859375,0.19866943359375,0.20941162109375,18.10882568359375,28.479156494140625,51.3507080078125,0.049163818359375,0.98602294921875,5.4393768310546875,-6.6356658935546875,-2.82623291015625,0.0669005604628478,0.029055655840317215,0.029775638429634353,5.217298566415644,0.9237386851414706,0.9210628360541461,0.909689874937433,0.938577739778148,0.9566550119423819,0.9326871567949271,24.43232446176484,6.207593624406912,8.737726901733843,5.775295505045652,6.462242347800614,8.503667829074937,5.05317768839832,2.5674308612470016,3.7319796267950642,4.5373627179017,4.193005337270849,3.74963937743112,4.341354937320639,5.243489615552589,6.210353889026932,679.2729502857345,414.0490642476417,1100.3761144514947,846.3751937252895,731.2535994947789,1592.4789153337283,1361.5641262983343,1250.3533644831143,1082.1547066241835,1459.510947664746,621.9323685165843,2000.385489961477,1831.7625240137957,748.5660677817345,1275.98306435469,0.125,0.625,0.875,1.125,1.375,0.5,1.25,1.625,2.0,2.75,0.25,0.875,1.25,1.75,2.0,0.5,0.75,1.375,1.625,2.0,0.25,0.875,1.125,1.5,1.75,0.125,0.75,1.0,1.625,1.875,distracted
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.040074502268145164,0.9943946100050404,0.0020081714675401837,0.0002622954063483522,9.934056241578034e-05,30.214069021850914,0.5548615145679092,0.8757496132967728,0.07996612851287921,0.5144012824724857,0.9282213212718218,-1.111444428995593,-0.7858770779387068,0.7018384161590658,0.064697265625,9.682464599609377,8.23944091796875,7.663726806640625,-0.00811767578125,0.96661376953125,2.6617431640625,-10.7965087890625,-10.30303955078125,0.1510009765625,0.07281494140625,0.051513671875,7.020721435546877,19.03594970703125,17.966766357421875,0.04510498046875,0.99530029296875,6.53472900390625,-4.284210205078125,-3.461761474609375,0.04481262620668625,0.016195536618104144,0.00996697358357994,5.496732576890649,0.9955175568139285,0.9522207464009312,0.8966041373548977,0.9854485240532467,0.9942372592067816,0.9863682008538517,10.558072924166181,3.6359705627543772,2.5948108726806174,1.1509509636606625,1.8798522621258897,0.8431024612408528,1.5979055354410294,3.0531997711003886,0.8357181536558933,1.4372660574263862,0.4691795013769525,0.9359022648435101,0.5314154109671828,0.7147141564726442,0.4684023584871506,189.73822807441732,418.9162232743788,238.17391238427666,164.8212913097382,180.97161151908634,1401.5343960940386,489.2771487384099,196.08515735678708,363.7689857446787,336.32088777249584,530.3284686559927,726.5635375512321,499.69798747315474,217.13133687464688,42.23998543751144,0.5,1.875,2.75,4.0,4.625,0.375,1.0,1.875,2.75,3.5,0.5,1.875,2.875,3.875,5.625,0.375,1.125,2.0,2.625,3.375,0.5,1.5,2.25,3.125,4.0,0.625,1.625,3.0,3.875,4.625,attentive
0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.06879098074776786,1.0016653878348214,0.0003385392095107259,9.21510747755006e-05,2.842096885892622e-05,9.433953488982324,1.7520482508670452,-0.5383232615984517,0.10550790473975002,-0.00889681282441046,0.3283449553801039,-0.46892353404133713,2.747034094667319,-0.32350806586381564,0.092041015625,8.680572509765625,2.16827392578125,-0.49346923828125,0.0565185546875,0.99285888671875,3.6187744140625,-10.108642578125,-6.557159423828125,0.07769775390625,0.0355224609375,0.02313232421875,5.061798095703125,12.27691650390625,6.063690185546875,0.065765380859375,1.00054931640625,5.2599334716796875,-7.4132537841796875,-2.699127197265625,0.018399435032378737,0.00959953513330206,0.005331132042908544,3.071474155675467,0.9894799322545665,0.9894720920061393,0.9489792217196118,0.9885742343242805,0.9892897775709459,0.9802397487385478,3.635585185871772,2.7617092842372615,1.1297488586130493,1.4600367865247996,0.7119687865213215,1.7296105562357942,1.5990892658387375,0.8205187295639386,0.23013665124455074,0.4695790429332608,0.3770299153488833,0.405914950480732,0.560572266815779,0.6984708401970662,0.5734448802989511,220.2713434974153,256.23222029359556,200.52690948588838,42.632687925869256,52.80652484104391,509.2470157152246,380.59050628557384,301.78825149502194,314.1359387535362,248.90261935451994,239.74339150180478,197.21377929055024,155.00777128421012,65.82583594071242,53.11226649264113,0.5,1.375,2.25,3.125,4.125,0.5,1.375,2.375,3.375,4.625,0.625,1.375,2.375,3.25,4.25,0.5,1.375,2.25,3.125,3.75,0.5,1.5,2.375,3.25,4.125,0.5,1.875,2.875,3.75,4.625,attentive
0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.25,0.375,0.5,0.625,0.75,0.875,1.0,1.75,1.875,0.05389763327205882,1.001992618336397,0.0005752332087566266,0.00011029273003849269,0.00037055001228451903,23.124757422319455,0.9186293511069535,-1.2413674385788853,-1.3294763807779846,-0.8096564236347596,-0.025557285220501935,2.9565110418215803,0.8080312114785109,1.9369441387491766,0.07354736328125,11.43951416015625,5.136566162109375,0.2392578125,0.04034423828125,0.96746826171875,1.57012939453125,-15.3125,-7.88055419921875,0.07403564453125,0.033203125,0.07135009765625,9.869384765625,20.449066162109375,8.11981201171875,0.05450439453125,1.00006103515625,5.2935791015625,-8.202056884765625,-1.7645263671875,0.023984019862329724,0.01050203456662054,0.019249675641021046,4.808820793325475,0.9883850955782262,0.9699704096224616,0.9020088521328137,0.930828949876293,0.95779303993468,0.9424764439496167,3.2050350827669396,1.646244621618186,0.7171622685567441,0.4839332838128634,0.2944287734009324,1.2260902647286611,0.4658395528780789,0.36340294078652696,0.17996221510232382,0.15386092308820165,0.7186941508336782,1.2620604736524308,1.3124425794109078,0.8398669096106993,0.6116596204644865,107.43245015224893,145.91093540205216,139.51144179770716,109.39626032028355,63.51521835994837,422.4222828968239,417.1389543321648,271.4200355317473,224.9826106397429,162.14755162599613,137.7041063721567,111.75094442103911,146.28176120155192,81.8418418067302,57.51801963057668,1.0,2.625,5.25,6.625,8.0,2.125,4.875,7.5,9.125,10.625,1.625,4.75,6.625,10.5,14.375,1.25,3.0,4.125,7.125,8.625,0.75,2.375,5.25,7.75,9.625,1.375,2.75,4.5,7.125,9.125,attentive
0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.25,0.375,0.5,1.0,0.875,1.125,1.75,1.625,0.625,0.053521925403225805,0.9935342111895161,0.0003156662194607165,4.9956650145623346e-05,4.266397702819354e-05,12.090081473607281,-0.6225846823097664,0.23662783033690662,-1.0439901011202548,1.8911593290536906,2.158053757292628,-0.5083559402637312,-0.6640116931906137,-0.2762268551099498,0.0770263671875,10.295562744140623,-2.6318359375,1.15142822265625,0.04132080078125,0.972900390625,4.11224365234375,-15.11810302734375,-4.987030029296875,0.05950927734375,0.03570556640625,0.03619384765625,6.183319091796873,12.48626708984375,6.138458251953125,0.05426025390625,0.99298095703125,6.332855224609375,-5.72723388671875,-2.071075439453125,0.017766998043021124,0.007068001849576962,0.006531766761619213,3.4770794459729104,0.9932279584183624,0.9617642306043359,0.9175262039235594,0.9769096980863317,0.9837373519695096,0.9812612737527325,4.464131645665334,1.3790334178341954,1.1865349214620542,0.19166368811190315,0.7547468006589118,1.1566155279209178,0.7848610790472017,0.48910282365760777,0.7792640694360858,0.5628104615474039,0.5284439123376724,0.3381903380626161,0.48121503470999655,0.6905312087232037,0.33720906114776483,266.565527195385,106.83968547525356,198.5430505772505,119.60987970343892,100.83077840272331,785.325545188304,329.05228609240964,167.0271033146067,123.14172365958426,105.78164731623957,300.86339906363025,191.48537412006874,20.224534639089942,46.059720068003976,26.404957436967997,0.75,1.625,2.375,3.125,3.75,0.375,1.125,1.875,2.625,3.375,0.5,1.375,2.125,3.125,4.125,0.5,1.375,2.375,3.75,4.75,0.5,2.25,4.125,6.0,6.875,1.25,2.625,5.75,7.0,8.25,attentive
