0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,classes
0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.25,0.375,0.875,0.75,0.5,1.0,1.5,1.375,2.0,0.9424476700200146,0.34615738132002805,0.3405907191492679,0.2760960001591332,0.5477410206897102,0.4358381086644689,0.37028767931955503,0.3829211762095629,0.3404827476980205,0.1596423525436813,0.1915869031220852,0.2897011341215412,58.05108407900391,50.26122622127958,68.95674926184,57.047390040142055,38.07452289801827,17.193444784796753,48.93153296485806,64.09376176509912,46.66525995442566,59.092294706349946,101.8481334392952,0.625,1.75,2.625,3.375,4.25,1.25,3.125,4.125,5.125,6.5,0.375,1.625,2.125,2.75,3.5,0.25,1.25,2.0,2.625,4.0,0.75,1.625,2.25,2.875,4.125,0.375,1.25,2.0,3.125,4.125,attentive
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.6249127829216532,0.15834629877917683,0.30089900873687,0.2627916223278058,0.5073940186525719,0.34587955722142466,0.27176879580503843,0.16508839115461113,0.08803387137157176,0.2379318262706868,0.24157512264888553,0.20494487744211265,33.60232618484513,41.45671597250901,28.94823704155408,20.445106684775368,33.15823975783395,50.5430450041234,21.2609409299618,19.634864214737178,67.03484682560664,64.80691606377725,67.07464031171703,0.625,1.625,3.0,4.0,5.0,0.875,1.875,2.875,3.875,5.125,0.5,1.375,2.375,3.375,4.375,0.625,1.625,2.75,4.25,5.0,0.625,1.75,3.375,4.625,5.25,0.625,1.75,2.875,3.875,5.0,attentive
0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.5,1.0,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.5,2.125,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.5,1.0,0.25,0.375,0.625,0.75,1.125,1.25,1.625,0.5,1.0,1.9349455780789038,1.0345682057469954,0.2473032141716373,0.6189452295841155,0.558035863905861,0.7945858317194275,0.11208984047174873,0.15909447058145276,0.22647669303203283,0.4376540558422516,0.3462480152875865,0.3351135450987114,34.907604124842294,43.712165150986145,86.2451951218208,52.39427817375757,74.22076475632639,123.40314960881707,117.06458806275388,36.922230928166805,126.59429152060675,80.33911925006801,61.268090975239595,0.25,0.875,1.375,1.875,2.75,0.625,1.25,1.75,2.75,3.75,0.375,1.375,2.375,3.0,3.5,0.5,1.5,1.875,2.625,3.75,0.625,1.5,2.25,3.75,4.625,0.5,1.75,2.75,3.875,5.25,distracted
0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.955726725076911,0.5047685911944768,0.5653223990975367,0.49079799943112307,0.5464532659043864,0.262234155913737,0.3478852699279136,0.14701384569009232,0.15457049369412457,0.11745511756350066,0.606717349200493,0.4508125130810923,115.46221745109553,114.3566032982213,131.55092989895115,96.3454312942743,446.84376391751243,372.547269605905,325.49100440765807,166.94987314162745,157.93337408989007,211.15250097643357,99.20214277098917,0.75,1.75,2.625,3.625,5.25,0.625,1.875,4.625,6.125,7.375,0.625,1.25,2.125,2.75,3.75,0.5,1.375,1.875,3.0,4.0,0.625,1.5,2.625,3.5,6.75,0.5,1.375,2.25,3.125,4.25,attentive
0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,1.5108521688446217,2.3454460506105406,1.8429731949630237,1.6685281337416247,1.1646259790545572,0.8590106692139867,0.5162476330037529,0.34553662119918604,0.3406511680712892,0.30361935442143967,0.44556211125191597,0.11237719390795219,64.31765277437502,52.03398265799277,26.624559088983798,37.43953694154525,289.62479822778687,468.6755536368516,345.8382806431221,223.94850189381535,137.58577898136522,47.62580893252172,22.51234577351674,0.875,2.25,3.625,4.5,5.625,1.125,2.375,3.375,4.625,5.75,0.625,1.75,4.25,6.75,8.625,0.75,3.875,5.625,6.625,7.75,0.625,1.875,3.375,4.5,5.625,1.0,2.25,4.0,5.5,7.375,attentive
0.25,0.375,0.5,0.625,0.75,1.375,1.25,1.5,1.125,0.25,0.375,0.5,0.625,0.75,1.375,1.25,1.5,1.125,0.25,0.375,0.5,0.625,0.75,1.375,1.25,1.5,1.125,0.25,0.375,0.5,0.625,0.75,1.375,1.25,1.5,1.125,0.7427868675133534,0.4732553695506238,0.3262315951142266,0.20605894383985204,0.17460878896424337,0.8454174546050578,0.9269442422453267,0.46417704559518363,0.3003009375224908,0.19176904805752318,0.2496499619798705,0.08064377023869938,42.34595632907596,34.59230382140818,31.510007271463312,29.08171948699446,125.52661543646664,48.82810441711997,36.66513619462753,33.825109794977315,77.42787450942845,34.99716394043057,29.02974830491828,1.375,3.625,5.125,7.25,8.75,0.625,1.875,2.875,4.125,6.125,1.75,3.125,4.5,5.625,7.875,1.5,2.875,4.0,5.25,6.375,1.0,3.125,4.25,5.125,6.25,0.25,1.75,4.0,7.0,9.125,attentive
0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.7911356730591115,1.235726372780831,0.4389036103763047,0.3049828411131057,0.2704253994151055,1.331103602007455,0.3560010224058848,0.2804726399815185,0.06986590774139079,0.07386989519754567,0.12642407545225373,0.24981384401780132,100.94426079771253,87.5690717666139,26.84816131166091,21.41438746142261,169.36963458577912,21.965717285090797,68.38000745000237,46.949668386641775,60.388953987539644,42.66562570220046,35.19728856058146,0.625,2.25,3.875,5.125,6.25,0.875,5.0,7.375,8.625,9.625,0.5,1.75,2.625,4.875,8.75,1.0,2.75,4.625,5.875,6.625,1.0,3.75,6.625,8.625,12.5,1.125,2.875,7.75,10.25,13.75,attentive
0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,0.25,0.375,0.5,1.0,1.125,0.625,0.875,1.25,1.75,1.2597344365845313,1.4525892057422027,1.3941569932269895,0.5465715117167931,0.24739262237057136,0.42584767464981615,0.5116388817825605,0.172307457196442,0.2296784023884309,0.15436866761462847,0.31772710854249514,0.8602311554086615,76.50587571603594,47.16317679192601,94.36509445875598,35.904267809673854,277.18990059657665,47.520992612659946,18.865612153688183,30.850782610525776,82.23137217480142,60.028032651236465,25.28880280092605,0.5,1.375,1.875,2.875,3.625,0.625,1.625,3.0,4.75,6.125,0.5,1.5,2.75,3.875,4.75,0.375,1.125,2.0,2.875,4.125,0.625,1.625,3.625,4.5,5.625,0.5,1.25,2.25,4.25,5.0,attentive
0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,2.008746312626666,0.9972814542356134,0.33257583486476033,0.15450931509343063,0.21573175470654862,0.23042477398181363,0.17948966744818662,0.174060881065222,0.20324296272255737,0.15090125702923435,0.1477761099759739,0.1760642001389323,31.486770410922848,33.1667878012758,8.12258416875603,8.173630713131287,233.26048223399138,166.26211491268302,32.48186192256473,72.6292117196321,79.70910716965254,59.83210929401273,29.890610370632444,0.75,2.25,3.375,4.625,5.5,1.75,3.0,4.0,5.25,6.25,0.625,2.75,4.875,6.25,7.25,1.625,3.25,5.25,6.5,7.375,0.875,2.375,3.25,5.25,6.375,1.0,2.875,4.125,5.25,6.375,attentive
0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.75,0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.0,1.125,0.625,1.25,0.875,1.75,1.608128811375124,0.9403380593031087,0.864112498742053,0.5900453839267241,0.18683940346801342,0.17780976202608847,0.17311355353961172,0.4505335928522381,0.2545767246131535,0.0944905964615994,0.425355048808936,0.5569699431539267,56.24207876314866,96.08122249802999,39.1137646621921,35.06918257634437,101.40110112090677,65.34112192287378,69.92156908414005,53.093862526662605,129.10543805946506,124.34283884882694,27.717966726155765,0.75,1.625,2.5,3.375,4.125,0.5,1.375,2.5,3.625,4.375,0.375,1.25,2.0,2.75,3.625,0.5,1.5,2.625,3.625,4.375,0.625,2.375,3.25,4.25,5.125,0.625,1.625,2.625,3.625,5.125,attentive
0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.25,0.375,0.5,1.125,1.0,0.625,1.25,0.875,1.875,0.9818095360021581,0.3562359331322722,0.855692266871857,0.45177161856340176,0.3817988941811932,0.6253607423572631,0.3358249229178928,0.2925005397196531,0.15670384309925475,0.1047069140372194,0.22099564962161342,0.3060023280768229,69.53453836792171,59.8006726866818,33.755284482769106,17.26245019354273,102.36970915852984,117.37062995519199,29.71446213076984,60.115121016833804,119.09160213704239,34.001781265805256,31.700256077112545,0.5,2.0,2.875,5.0,5.875,0.625,2.25,3.875,5.5,7.25,1.375,2.625,4.375,5.625,6.75,0.875,2.625,3.75,5.5,7.75,0.5,1.375,2.875,3.875,4.75,0.25,1.25,3.0,4.125,4.75,attentive
0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,0.25,0.375,0.5,1.0,1.125,0.875,1.75,1.25,1.625,0.25,0.375,0.5,1.0,1.125,0.875,1.75,1.625,0.625,0.25,0.375,0.5,1.0,1.125,0.875,0.625,1.75,1.25,1.7791269627830508,1.0866958277421683,0.9079854731414174,1.457166670548949,0.7335357942480147,1.9145955095910678,1.952671833228064,0.6814453222403931,0.48277612105675277,0.4907338208148202,0.5100497646882115,0.6571168428905195,287.09265723673553,121.03586726320539,63.2409952315628,162.7401345476373,109.07479259631485,460.96401074797325,87.93600348449657,86.54887767381256,570.3637944483004,371.67992151294754,387.92556744804057,0.875,2.25,2.875,3.75,4.625,1.0,2.0,2.875,3.625,4.875,0.625,1.625,2.625,3.25,4.125,0.75,1.75,2.625,3.25,4.125,0.875,2.5,3.5,5.375,6.75,0.5,1.25,2.125,3.0,3.875,attentive
